flightNumber,productId,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
1071,eJyMkl+L4jAUxb+KXF9vZm7aJNq8tYOWxT+VacVZRKRN49IdV4dWFwYxn33JKKz7tq/n/Dj39DQXKEHDPJ/gaPmKRYIcCQkXS8zmo1X8HePpFE9t89Ftu3JvO1yNEpRKAkIFer2GLC8wThcYUBAyEox4QUpL0kSPGveC1/wJGnAcc0ScjVcpImw2CAb0+gLV8fjeHH687MuuAw1jDgiH7v3JeCHb5bb93RgLGmbju7MrW5uUXdO9HOubsUofrNzu9xP7CRrIzcau595C5xEXSE7OkePOvd35n8dze7CfN9x3J0G8VyS+by/Lizhd/Ev+DS8S5ynXcy7LC0fimfizj+h9jeHidPEofq3h3D2trerHb23Pezs//6ps62tITnDdIHgk1JIPAlKqZANVKiaCWrBhZGtmarMzlVRVbYT+KNtTc2qOB7YbBnUUSsGEFIoJY4YsCgeCcTImqrhSclgBggV9gSRO0zgd+deQbZM43X6bv8AVYQcaXkf5clr0/+d6//bTQ0aRpkgLqYV4ilTUn+eTfpYXzK94/RMAAP//AYit3Q==,OST,Brugge-Oostende,BEL,2023-04-01,06:50,AGP,Malaga,ESP,2023-04-01,10:00,259.99,259.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm7apNq8paNTFqWWqjiLiLRpXLrj6tDqwiDmty9ZhR3f9vWcj3NPT3OBEhRk8wmOlwUuEuRISJgvcZaNV/o76ukUT23z0W27cm87XI0TlJEEhArUeg06K1CnOQYUhIwEI77goQpIET1okQqk1/wJohBfOSLmo1WKCJsNggG1vkB1PL43hx8v+7LrQMErB4RD9/5kvDDbzW37uzEWFOSju7MrW5uUXdO9HOubsUq/WHO730/sJyggl49cz72FziMukJycI8ede7vzP4/n9mA/b7jvToJ4b5H4vj2dFTrNH8l/4YvEecr1nNNZ4Ug8E3/2Eb2/Yzid5g+iX8O5e1pb1V+/tT3vbXb+VdnW15Cc4LpB8EikJB8EFEUlG0RlxERQCzaMbc1MbXamklFVG6E+yvbUnJrjge2GQR2HUjAhRcSEMUMWhwPBOBkTVzyK5LACBAvqAolOU52O/WuYbROdbr9lL3BF2IGCYjxfThf9/7nev/30kFGsKFZCKiGe4oHsZ/NJX2cF8yte/wQAAP//qr+tjw==,ANR,Antwerpen,BEL,2023-04-01,13:20,AGP,Malaga,ESP,2023-04-01,16:25,379.99,379.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,eJyMkVGL4j4Uxb+KXF9v/nPTJtXmrRGn/FGqVIuziEibxqU7rh1aXRjEfPYlq7Dj276e8+Pck5MrlKAgW81wWuS41siRkHBZ4CKbbpJvmMzneO6aj37fl0fb42aqUUYSECpQ2y3ovMAkXWJAQchIMOJrLlQgFdGTNlIhec2fIB7iK0fETG9SRNjtEAyo7RWqtn1vTt8nx7LvQcErB4RT//6f8cLisLLdr8ZY31g/nEPZWV32TT9p67uxSb9YK3s8zuwnKCCXaTdwb6HziAskJ+fIcefeHvyP9tKd7Ocd991JEB+ste870HmRpMtn8m/4WjtPuYFzOi8ciRfiLz5i8GcMl6TLJ9Gv4dwjravqr2/tLkebXX5WtvM1JCe47RA8EivJRwFFUclGURkxEdSCjWNbM1Obg6lkVNVGqI+yOzfnpj2xwzio41AKJqSImDBmzOJwJBgnY+KKR5EcV4BgQV1BJ2mapFM/4WKvk3T/fzaBG8IBFOTTVTFfD//l+vD+6SGjWFGshFRCDrPVbKjzgvkFb78DAAD//w2FrNU=,BRU,Brussel,BEL,2023-04-01,14:25,AGP,Malaga,ESP,2023-04-01,17:30,269.99,269.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklGL4jAUhf+KXF9vZm5jEm3eWtGyWKxMK84iIm0al+64OrS6MIj57UtGYce3eT3n49zT01ygBA3zfIaT5QsWMQZISLhYYjafrKKfGKUpntrmvdt25d52uJrEKJUEhAr0eg1ZXmCULJATHzASjHhBSgdSEz1ooeafmj9BwwCnASKm01WCCJsNggG9vkB1PL41h1/jfdl1oGEaAMKhe3syXsh2uW3/NsaChnR6d3Zla+Oya7rxsb4Zq+SLldv9fmY/QAO5dOp67nXgPOK4DMg5coFzr3f+9/HcHuzHDffdSRDvFbHv28vyIkoWj+T/8CJ2nnI957K8cCSeiT/7iN7nGC5KFg+iX8O5e1pb1V+/tT3v7fz8p7KtryEDgusGwSNcy2DISamSDVWpmOC1YKPQ1szUZmcqqaraCP1etqfm1BwPbDfidTiQggkpFBPGjFg4GAoWkDFhFSglRxUgWNAXiKMkiZKJfw3ZNo6S7Y/5GK4IO9DwMsmXadH/zvX+7acPGIWaQi2kFuIpVGF/ns/6WV4wv+L1XwAAAP//MNet/A==,OST,Brugge-Oostende,BEL,2023-04-02,06:15,AGP,Malaga,ESP,2023-04-02,09:25,229.99,229.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,eJyMklGL4jAUhf+KXF9vZm7bJNq8paJlsVSpirOISJvGpTuuDq0uDGJ++5JV2PFtX8/5OPf0NFcoQUG+mOJ4VeAywQAJCecrnOXjtf6OOsvw3DYf3a4rD7bD9ThBIQUgVKA2G9B5gTqdY0hhxIgzCpckVUSK6EmLVSS85k8QBTgJEDGbrFNE2G4RDKjNFarT6b05/hgdyq4DBZMAEI7d+4vxwmy/sO3vxlhQkE0ezr5sbVJ2TTc61XdjnX6xFvZwmNpPUEAum7iee4ucR1woAnKOXODc24P/ebq0R/t5x3134hT2lonv29N5odP5M/kvfJk4T7meczovHPFXCl99RO/vGE6n8yfRr+HcI62t6q/f2l4ONr/8qmzra4iA4LZF8EikRDAIScqSDWQpGQ9rzoaxrZmpzd5UQla14eqjbM/NuTkd2X4Y1nEkOOOCS8aNGbI4GnAWkDFxFUgphhUgWFBXSHSa6nTsX8Nsl+h09y0fwQ1hDwqK8WKVLfv/c71//+kRo1hRrLhQnL/EA9HPF9O+zgvmV7z9CQAA//+pAK2N,ANR,Antwerpen,BEL,2023-04-02,06:30,AGP,Malaga,ESP,2023-04-02,09:35,229.99,229.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4jAUhf+KXF9vdm7apNq8NaJlqahUi7OISJvGpTuuDq0uDGJ++5JV2PFtXs/5OPf0NFcoQcFsmeG4yHGlkSMh4aLA+Wy8Tn5gMp3iuW3eu11XHmyH67FGGUlAqEBtNqDzApN0gQEFISPBKFjxUElSRE9apKT0mj9BnOOEI2I2WaeIsN0iGFCbK1Sn01tz/Dk6lF0HCiYcEI7d2zfjhfl+ads/jbGgIJs8nH3ZWl12TTc61XdjnX6ylvZwyOwHKCCXTVzPvYbOIy6QnJwjx517ffC/Tpf2aD/uuO9OgoLeSvu+PZ0XSbp4Jv+Hr7TzlOs5p/PCkXih4MVH9P6N4ZJ08ST6NZx7pLVV/flb28vBzi6/K9v6GpIT3LYIHhkoyQcBRVHJBlEZMRHUgg1jWzNTm72pZFTVRqj3sj035+Z0ZPthUMehFExIETFhzJDF4UAwTsbEFY8iOawAwYK6gk7SNEnH/jXMdzpJd99nI7gh7EFBPl4W01X/K9f7958eMooVxUpIJWR/tsz6Oi+YX/D2NwAA//8bgqzd,BRU,Brussel,BEL,2023-04-02,13:50,AGP,Malaga,ESP,2023-04-02,16:55,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,eJyMklGL4j4Uxb+KXF9v/nPTJtXmrZFO+VNRqRZnEZE2jUt3XB1aXRjEfPYlq7Dj276e8+Pc09NcoQIFs2WOaVngSiNHQsJFifNZuk6+YTKd4rlrP/pdXx1sj+tUo4wkINSgNhvQRYlJtsCAgpCRYBSsuFSBVERP2liF5DV/gniIrxwR83SdIcJ2i2BAba5Qn07v7fH75FD1PSh45YBw7N//M16Y75e2+9UaCwry9OHsq87qqm/7yam5G+vsi7W0h0NuP0EBuTx1A/cWOo+4QHJyjhx37u3B/zhduqP9vOO+OwkKBivt+w50USbZ4pn8G77SzlNu4JwuSkfihYIXHzH4M4ZLssWT6Ndw7pHW1c3Xb+0uBzu7/Kxt52tITnDbIngkUpKPAoqiio2iKmIiaAQbx7ZhpjF7U8uoboxQH1V3bs/t6cj246CJQymYkCJiwpgxi8ORYJyMiWseRXJcA4IFdQWdZFmSpf41zHc6yXb/zyZwQ9iDgiJdltPV8F+uD+8/PWQUK4qVkErI4WyZD3VRMr/g7XcAAAD//xj3rNs=,BRU,Brussel,BEL,2023-04-02,15:25,AGP,Malaga,ESP,2023-04-02,18:30,194.99,194.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,eJyMkmGL4j4Qxr+KjG8nu5M2jTbvUnHDnxZXVhf3j4i0aTx66+nS6sEi5rMfWYXTg4N7+8yT38w8mROUoGAyy3H8+oLzDDkSEk5f8XkyXuj/URcFHtrmo1t35dZ1uBhnmMgEECpQyyUUxqAuRhhRFDMSjOI5SUWkiO60oRJJ0EILLjk+cUTM9cIgAkIgaDO9e5Eq/ieFk0rob5TVCsGCWp6g2u/fm9230bbsOlDwxAFh170/2CA8b2au/dlYBwpyfa1sytZlZdd0o319KSzMTWnmttvcfYIC8rn2Pf8W+2DxUcLJe/Lc+7er//v+2O7c58UeZidBcW+ehXl7hTHaTO+dv+HzzAeX73lfGONJPFL8GBC9r0i9NtNb8SsNr4uRvwLbqr5dtz1u3eT4o3JtmCThBOcVQrBEKuGDiKQs2UCWkomoFmyYuprZ2m5slciqtkJ9lO2hOTT7HdsMozqNE8FEIiQT1g5ZGg8E42RtWnEpk2EFCA7UCTIdlhyHs3peZ9qs/5uM4IywAQUv49lrMe//S/f+5d9jRqmiNFyPEA/pIOpPZnm/MIaFIM+/AgAA///5T7zM,LGG,Luik,BEL,2023-04-03,06:00,AGP,Alicante,ESP,2023-04-03,08:45,174.99,174.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4j4Uxb+KXF9v/nPTJtXmrVGn/KmoVIuziEibxqU7rg6tLgxiPvuSVdjxbV/P+XHu6WmuUIKC2TLDSZHjSiNHQsJFgfPZZJ18w2Q6xXPbfHS7rjzYDtcTjTKSgFCB2mxA5wUm6QIDCkJGglG4okiRVERPWqw4ec2fIM7xlSNiNl6niLDdIhhQmytUp9N7c/w+OpRdBwpeOSAcu/f/jBfm+6VtfzXGgoJs/HD2ZWt12TXd6FTfjXX6xVrawyGzn6CAXDZ2PfcWOo+4QHJyjhx37u3B/zhd2qP9vOO+OwkKeyvt+/Z0XiTp4pn8G77SzlOu55zOC0fihcIXH9H7M4ZL0sWT6Ndw7pHWVvXXb20vBzu7/Kxs62tITnDbInhEKskHAUVRyQZRGTER1IINY1szU5u9qWRU1Uaoj7I9N+fmdGT7YVDHoRRMSBExYcyQxeFAME7GxBWPIjmsAMGCuoJO0jRJJ/41zHc6SXf/z0ZwQ9iDgnyyLKar/r9c799/esgoVhQrIZWQ/dky6+u8YH7B2+8AAAD//wJCrMw=,BRU,Brussel,BEL,2023-04-03,06:05,AGP,Malaga,ESP,2023-04-03,09:10,189.99,189.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,eJyMklGL4jAUhf+KXF9vdm7bJNq8NaJlVVSqxVlEpE3j0h1Xh1YXBjG/fckq7Pg2r+d8nHt6misUoGC2nOAwz3ClMUBCwkWO89lwnfzAZDrFc1O/t7u2ONgW10ONQgpAKEFtNqCzHJN0gSGFESPOKFqRVCEpoictVqHwmj9BQYSjABHHo3WKCNstggG1uUJ5Or3Vx5+DQ9G2oGAUAMKxfftmvDDfL23zpzYWFIxHD2dfNFYXbd0OTtXdWKefrKU9HCb2AxSQG49cx71GziMuFAE5Ry5w7vXB/zpdmqP9uOO+O3GKOivt+3Z0lifp4pn8H77SzlOu45zOckf8haIXH9H5N4ZL0sWT6Ndw7pHWlNXnb20uBzu7/C5t42uIgOC2RfAIVyLohSRlwXqykIyHFWf92FbMVGZvSiHLynD1XjTn+lyfjmzfD6s4EpxxwSXjxvRZHPU4C8iYuAykFP0SECyoK+gkTZN06F/DfKeTdPd9NoAbwh4UZMNlPl11v3K9e//pEaNYUay4UFx0Z8tJV2c58wve/gYAAP//GzGs3A==,BRU,Brussel,BEL,2023-04-03,06:20,AGP,Malaga,ESP,2023-04-03,09:25,169.99,169.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1001,eJyMklGL4jAUhf+KXF9vZm7apNq8paJlqVSpirOISJvGpTuuDq0uDGJ++5JV2PFtX8/9OPfk5F6hBAX5IsPxqsBlghwJCecrnOXjtf6OejrFc9t8dLuuPNgO1+MEZSQBoQK12YDOC9TpHAMKQkaCUbikSAmpiJ60WEnyml9BxHHCETGbrFNE2G4RDKjNFarT6b05/hgdyq4DBRMOCMfu/cV4YbZf2PZ3YywoyCaPyb5sbVJ2TTc61ffBOv0yWtjDIbOfoIBcNnE99xY6j7hAcnKOHHfu7cH/PF3ao/284z47CQp7y8Tn7em80On8mfxnvkycp1zPOZ0XjsQrha/eove3DKfT+ZPo23Du4dZW9de3tpeDzS+/Ktv6GJIT3LYIHuFK8kFAUVSyQVRGTAS1YMPY1szUZm8qGVW1EeqjbM/NuTkd2X4Y1HEoBRNSREwYM2RxOBCMkzFxxaNIDitAsKCukOg01enYX8Nsl+h09y0fwQ1hDwqK8WI1Xfb/Z3v//ukho1hR7A9BiJd4IPv5IuvrvGC+xdufAAAA//+wxq2R,ANR,Antwerpen,BEL,2023-04-03,06:45,AGP,Malaga,ESP,2023-04-03,09:50,199.99,199.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm7apNq8pYNTFkuVqjiLiLRpXLrj2qHVhUHMb1+yCju+7es5H+eenuYCJSjIF1OcrApcJsiRkHC+wlk+WevvqLMMT13z0e/68mB7XE8SlJEEhArUZgM6L1CncwwoCBkJRuGSC0VSET1oI8XJa/4EUYivHBGzZJ0iwnaLYEBtLlC17Xtz/PFyKPseFLxyQDj270/GC7P9wna/G2NBQZbcnX3Z2aTsm/6lrW/GOv1iLezhMLWfoIBclriBewudR1wgOTlHjjv3dud/tufuaD9vuO9OgsLBMvF9BzovdDp/JP+FLxPnKTdwTueFI/FM4bOPGPwdw+l0/iD6NZy7p3VV/fVbu/PB5udfle18DckJrlsEjwRK8lFAUVSyUVRGTAS1YOPY1szUZm8qGVW1Eeqj7E7NqWmPbD8O6jiUggkpIiaMGbM4HAnGyZi44lEkxxUgWFAXSHSa6nTiX8Nsl+h09y1/gSvCHhQUk8UqWw7/5/rw9tNDRrGiWAmphHiKR3KYL6ZDnRfMr3j9EwAA//+CH611,ANR,Antwerpen,BEL,2023-04-03,14:05,AGP,Malaga,ESP,2023-04-03,17:10,209.99,209.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,eJyMklGL4j4Uxb+KXF9vZpI2iTZvrTrlj8XKtOL8EZE2TZfudO3Q6sIg5rMvGYUd3/b13B/nnpzcCxSgYJUtcbF5xTxChhQprjeYrhbb8H8MkwRPffMxHIaiNQNuFxEKKQChBLXbQZrlGMZr9KjnE8oJ9XMmFReK0gctUOJLcyvohOELQ8Rkvo0RYb9H0KB2Fyi77r05/pi1xTCAghcGCMfh/Uk7Ia0z0/9utAEFyfw+qYveRMXQDLOuug228bdRZtp2aT5BAbXJ3I7sm28dYj3BqLXUMmvf7vzP7twfzecNd9kpp/4oj1zeUZrlYbx+JP+a55F1lB1Zm2a5pfyZ+s/OYvRVhg3j9YPo2rD27taX1fe39ufWrM6/StO7GIJRuO4RHMKUYBOPSlmQiSwk4V7FyTQwFdGVrnUpZFlprj6K/tScmu5I6qlXBb7ghAsuCdd6SgJ/wgmjWgclk1JMS0AwoC4QhXEcxgt3DekhCuPDf6sZXBFqUPC6yDZJPv6X7ePbp/uEBooG7hA4fwpkMF5ly3Ga5cS1eP0TAAD//z/xrgY=,OST,Brugge-Oostende,BEL,2023-04-03,16:45,AGP,Malaga,ESP,2023-04-03,19:55,219.99,219.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,eJyMklGL4j4Uxb+KXF9v/nNTk2rz1hSn/FVUqsVZRKRN49Id1w6tLgxiPvuSVdjxbV/P+XHu6WmuUICC+WqK4zzDtUaOhITLHBfz8Sb+hvFshue2/uj2XXG0HW7GGmUoAaEEtd2CznKM0yUGFAwYCUZiTaHiUhE9aZEKyGv+BHGOrxwRJ8kmRYTdDsGA2l6hbJr3+vQ9ORZdBwpeOSCcuvf/jBcWh5Vtf9XGgoJJ8nAORWt10dVd0lR3Y5N+sVb2eJzaT1BAbpK4nnsbOI+4QHJyjhx37u3B/2gu7cl+3nHfnQSJ3lr7vj2d5XG6fCb/hq+185TrOaez3JF4IfHiI3p/xnBxunwS/RrOPdLasvr6re3laOeXn6VtfQ3JCW47BI8ESvJhQGFYsGFYhEwElWCjyFbMVOZgShmWlRHqo2jP9bluTuwwCqpoIAUTUoRMGDNi0WAoGCdjopKHoRyVgGBBXUHHaRqnY/8aFnsdp/v/5wncEA6gIBuv8tm6/y/X+/efPmAUKYqUkErI/nw17essZ37B2+8AAAD///0BrMg=,BRU,Brussel,BEL,2023-04-04,06:15,AGP,Malaga,ESP,2023-04-04,09:20,154.99,154.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,eJyMklGL4jAUhf+KXF9vZm7apNq8pcUpS4cqVXEWEWnTuHTH1aHVhUHMb1+yCju+7es5H+eenuYCFSgo5jlOliUuEuRISDhb4rSYrPR31K+veOraj37bV3vb42qSoIwkINSg1mvQRYk6m2FAQchIMBILLhSXiuhBG6mAvOZPEIX4whExT1cZImw2CAbU+gL18fjeHn6k+6rvQcELB4RD//5kvDDdzW33uzUWFOTp3dlVnU2qvu3TY3MzVtkXa273+9x+ggJyeeoG7i10HnGB5OQcOe7c253/eTx3B/t5w313EiQGi8T3Heii1NnskfwXvkicp9zAOV2UjsQziWcfMfg7htPZ7EH0azh3T+vq5uu3due9Lc6/atv5GpITXDcIHiEl+SigKKrYKKoiJoJGsHFsG2YaszO1jOrGCPVRdaf21B4PbDcOmjiUggkpIiaMGbM4HAnGyZi45lEkxzUgWFAXSHSW6WziX8N0m+hs+61I4YqwAwXlZL58XQz/5/rw9tNDRrGiWAmphHiKR3JYzPOhLkrmV7z+CQAA//+Oda18,ANR,Antwerpen,BEL,2023-04-04,14:15,AGP,Malaga,ESP,2023-04-04,17:20,184.99,184.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,eJyMklGL4j4Uxb+KXF9v/nPTJtXmrRGn/FVUqsVZRKRN49Id1w6tLgxiPvuSVdjxbV/P+XHu6WmuUICC+WqK4zzDtUaOhITLHBfz8Sb5hslshue2/uj2XXG0HW7GGmUkAaEEtd2CznJM0iUGFISMBCOx5pEiUkRPWqxIes2fIB7iK0fEid6kiLDbIRhQ2yuUTfNen76PjkXXgYJXDgin7v0/44XFYWXbX7WxoGCiH86haK0uurobNdXd2KRfrJU9Hqf2ExSQm2jXc2+h84gLJCfnyHHn3h78j+bSnuznHffdSZDorbXv29NZnqTLZ/Jv+Fo7T7meczrLHYkXEi8+ovdnDJekyyfRr+HcI60tq6/f2l6Odn75WdrW15Cc4LZD8AhXkg8CiqKCDaIiYiKoBBvGtmKmMgdTyqisjFAfRXuuz3VzYodhUMWhFExIETFhzJDF4UAwTsbEJY8iOSwBwYK6gk7SNEnH/jUs9jpJ9//PR3BDOICCbLzKZ+v+v1zv3396yChWFCshlZD9+Wra11nO/IK33wEAAP//+QGsxg==,BRU,Brussel,BEL,2023-04-04,16:00,AGP,Malaga,ESP,2023-04-04,19:05,149.99,149.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1753,eJyMkt+L4j4Uxf8Vub7ezNy0jbZ5M2LLF0W/9AfOIiKJTZfuuDq0ujCI+duXjMK6b/t6zodzT09zBQ0SlsUcZ1WOpUKOhIT/V7haztaTbzhZLPDctR/9rtcH2+N6plCMBCAYkJsNqLzCMi0woCBkFDHiJcWSSBI9azx4aP7EWISYckTM03WGCNstwh7k5grmdHpvj9+nB933ICHlgHDs31/2Xlg1he1+tXsLEvL04TS6s0r3bT891XdjnT1ZhT0c5vYTJJDLUzdwb6HziAsEJ+fIcefeHvyP06U72s877rtTRHxQKt93oPKqTIu/yT/hpXKecgPnVF45il6Jv/qIwdcYrkyLZ/FrDeceaZ2pn7+1uxzs8vLT2M7XEJzgtkXwyFiaPdU1j0ImgphYZJqGmdE4ZmGUBHVNSWxEIz90d27P7enIAtKNbTQxE401i2pTM5M0ggk9SkwdUxBzAwgW5BXUJMsm2cy/htVOTbLdf8sp3BAaP+qsqBbl8F+uD+8/PWSUSEpkJKSIXwIRD5fFfKjyivkVb78DAAD///rKrs0=,BRU,Brussel,BEL,2023-04-01,08:00,TFS,Tenerife,ESP,2023-04-01,12:00,519.99,519.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,eJyMklGL4jAUhf+KXF9vZm5qo23ebNGwWHWZVpxFRBKbLt1x7dDqwiDmty9ZhR3f5vWcj3NPT3MBDRIW+QwnqxcsEuRISPh9hcvFZD3+geMsw1Nbv3e7Th9sh+tJgmIoAMGA3GwgUwqLaY4BBQNGISNe8FAKIYketOiu+ROjmOOUI+I8XStE2G4R9iA3FzBN81Yff6YH3XUgYcoB4di9Pe29sKxy2/6p9xYkzNO7U+nWJrqru7Qpb8ZafbJyezjM7AdIIDdPXc+9DpxHXCA4OUeOO/d653815/ZoP264704h8V6R+L69TKlimj+S/8OLxHnK9ZzLlHIUPhN/9hG9f2O4Ypo/iH4N5+5prSk/f2t7PtjF+bexra8hOMF1i+ARkmZPZcnDARNBRCw0VcXMcBSxQRgHZUlxZEQl33V7qk91c2QB6cpWmpgJR5qFpSmZiSvBhB7GpowoiLgBBAvyAslYqbGa+New3CVjtfu2SOGKUIGEl0m+yor+V673bz99wCiWFMtQSBE9BRHvL/JZP1OK+RWvfwMAAP//u+eukg==,LGG,Luik,BEL,2023-04-01,14:55,TFS,Tenerife,ESP,2023-04-01,18:55,244.99,244.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1755,eJyMkt+L4j4Uxf8Vub7ezNzURtu8GdHyxaJf+gNnEZHEpkt3XDu0ujCI+duXjMK6b/t6zodzT09zBQ0SVvkS52WGhUKOhIT/l7hezTfTbzhNUzx3zUe/7/XR9riZKxRjAQgG5HYLKiuxWOQYUDBiFDLiBR/LgCTRsxbQQ/MnJkLggiNiqjYJIux2CAeQ2yuYtn1vTt9nR933IGHBAeHUv78cvLCuc9v9ag4WJKTq4dS6s0r3TT9rq7uxSZ6s3B6PS/sJEsilyg3c28h5xAWCk3PkuHNvD/5He+lO9vOO++4UEh8UyvcdqKwsFvnf5J/wQjlPuYFzKisdha/EX33E4GsMVyzyZ/FrDeceaZ2pnr+1uxzt6vLT2M7XEJzgtkPwSCjNgaqKhyMmgohYaOqamfEkYqMwDqqK4siIWn7o7tycm/bEAtK1rTUxE040CytTMRPXggk9jk0VURBxAwgW5BXUNEmmydy/hvVeTZP9f6sZ3BBqkJDN8zIthv9yfXj/6SNGsaRYhkKK6CUQ0XCVL4cqK5lf8fY7AAD//7N1rqI=,BRU,Brussel,BEL,2023-04-01,16:20,TFS,Tenerife,ESP,2023-04-01,20:20,209.99,209.99,Direct,05:00,,TB,TUI fly,9,True,0.0,0.0,,,False
1753,eJyMkl2L4kwUhP+KHG9Pz5x00pr0nS0mvPj1kg+cRUTSprNkxzVDoguD2L996VXY8W5vqx7qVCp9hRIkrLI5zooUc4UeEhL+X+B6NdtMvuFkscBz13z0+748mh43M4ViJABBg9xuQaUF5nGGnLjPKGDEcy+QHkmiJy18aO7EWPgYe4i4jDcJIux2CAeQ2yvotn1vTt+nx7LvQULsAcKpf385OGFdZ6b71RwMSFjGD6cuO6PKvumnbXU3NskXKzPH49x8ggSyy9gO7JtvHWK58Mhasp61bw/+R3vpTubzjrvuFBAf5Mr1Hai0yOPsmfwbnivrKDuwVqWFpeCV+KuLGPwZw+Zx9iS6Nax9pHW6+vqt3eVoVpef2nSuhvAIbjsEhwipD1RVXuAzwUNiga5rpkfjkPlBxKuKolCLWn6U3bk5N+2JcSprU5fEdDAuWVDpiumoFkyUo0hXIfHQ04BgQF5BTZJkkszca1jv1STZ/7eawg2hBgnpLCsW+fBfrg/vP91nFEmKZCCkCF+4CIerbD5UacHcirffAQAA///luq7B,BRU,Brussel,BEL,2023-04-02,14:10,TFS,Tenerife,ESP,2023-04-02,18:10,259.99,259.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,eJyMkt+O2jwUxF8FHW6Pd0+MzSa+I/yJPoHIx9qIrRBCMXGqdCmsEqi0QvjZKxekLne9nflpzmTiCxSgYK6nOF6+okkxQkLC/5eYz8erwTcczGZ4auqPdtsWe9fiapyi7EtAsKDWa8i1QTPRyIn3GAlG3ERCCVJED1p818KJOIpwEiHiYrTKEGGzQdiBWl/AHo/v9eH7cF+0LSiYRIBwaN+fdkHIK+2aX/XOgYLF6O5URePSoq3b4bG8Gavsi6Xdfj91n6CA/GLkO/6t5wPiuYzIe/KR9293/sfx3Bzc5w0P3UkQ75g09O3k2piJfiT/hpvUB8p3vM+18SSeiT+HiM6fMbyZ6AcxrOH9Pa2x5ddvbc57Nz//tK4JNWREcN0gBEQqu6OyjESPSR4TE7aqmO2/xKwnEl6WlMRWVuqjaE71qT4eGKeiclVBzIqXgonSlswmlWSy6Ce2jInHkQUEB+oC6SDLBtk4vIZ8mw6y7X/zIVwRKlDwOtbLmen+y/Xu7af3GCWKEiWkkvET57w719Nurg0LK15/BwAA//8vfq7z,OST,Brugge-Oostende,BEL,2023-04-02,14:40,TFS,Tenerife,ESP,2023-04-02,18:40,439.99,439.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,eJyMkt+L4j4Uxf8Vub7ezNz+iNPmzYotXxT7dRJxFhFJbLp0x7VDqwuDmL99ySis+7av53w49/Q0F9AgYCFnOF29osowQELC/1dYLqbr8Tccz+d46pqPftfrg+1xPc2QjzggGBCbDZRSocolhhRGjGJGkaKRIBJEj1pAd82fSCjAPEDEZb4uEGG7RdiD2FzAtO17c/w+Oei+BwF5AAjH/v1p74Wylrb71ewtCFjmd6fWnc103/STtroZ6+LBkvZwmNlPEEBumbuBe4ucR1zIA3KOXODc253/0Z67o/284b47xRQNVOb7DkqpVC7/Jv+Eq8x5yg2cK6VyFD9T9OwjBl9jOJXLR/FrDefuaZ2pHr+1Ox/s4vzT2M7X4AHBdYvgkZEwe6qqII4YDxNisalrZkYvCYviNKwqShPDa/Ghu1NzatojC0nXttbETPyiWVyZipm05ozrUWqqhMIkMIBgQVwgGxfFuJj611DusnGx+28xgStCDQJep3I1V8N/uT68/fSIUSooFTEXPHkKw3C4kLNhKRXzK15/BwAA//8WHK7i,OST,Brugge-Oostende,BEL,2023-04-03,06:00,TFS,Tenerife,ESP,2023-04-03,10:00,459.99,459.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
