flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
1111,2023-03-16,BRU,Brussel,BEL,2023-05-23,06:15,ALC,Alicante,ESP,2023-05-23,09:00,119.99,119.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-05-23,07:30,ALC,Alicante,ESP,2023-05-23,10:10,289.99,289.99,Direct,02:40,,TB,TUI fly,1,False,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-18,06:05,IBZ,Ibiza,ESP,2023-05-18,08:50,509.99,509.99,Direct,02:45,,TB,TUI fly,1,False,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-19,06:30,IBZ,Ibiza,ESP,2023-05-19,09:15,309.99,309.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1451,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-19,15:30,IBZ,Palma de Mallorca,ESP,2023-05-19,18:05,159.99,159.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-20,16:00,IBZ,Ibiza,ESP,2023-05-20,18:45,164.99,164.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1371,2023-03-16,BRU,Brussel,BEL,2023-05-21,17:15,IBZ,Menorca,ESP,2023-05-21,19:45,139.99,139.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-22,08:35,IBZ,Ibiza,ESP,2023-05-22,11:20,219.99,219.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1341,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-22,16:30,IBZ,Ibiza,ESP,2023-05-22,19:15,114.99,114.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-05-23,15:30,IBZ,Palma de Mallorca,ESP,2023-05-23,18:05,104.99,104.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-17,06:05,AGP,Malaga,ESP,2023-05-17,09:10,299.99,299.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-17,06:30,AGP,Malaga,ESP,2023-05-17,09:40,319.99,319.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-18,06:25,AGP,Malaga,ESP,2023-05-18,09:35,419.99,419.99,Direct,03:10,,TB,TUI fly,2,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-19,06:00,AGP,Malaga,ESP,2023-05-19,09:05,209.99,209.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-19,06:00,AGP,Alicante,ESP,2023-05-19,08:45,194.99,194.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-19,06:30,AGP,Malaga,ESP,2023-05-19,09:35,244.99,244.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-19,17:10,AGP,Malaga,ESP,2023-05-19,20:20,164.99,164.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-20,06:00,AGP,Malaga,ESP,2023-05-20,09:05,149.99,149.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-20,06:50,AGP,Malaga,ESP,2023-05-20,10:00,174.99,174.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-20,13:35,AGP,Malaga,ESP,2023-05-20,16:40,244.99,244.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-21,06:20,AGP,Malaga,ESP,2023-05-21,09:25,129.99,129.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-05-21,08:30,AGP,Malaga,ESP,2023-05-21,11:35,164.99,164.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-21,14:30,AGP,Malaga,ESP,2023-05-21,17:40,129.99,129.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1013,2023-03-16,BRU,Brussel,BEL,2023-05-21,15:25,AGP,Malaga,ESP,2023-05-21,18:30,124.99,124.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-22,06:00,AGP,Alicante,ESP,2023-05-22,08:45,129.99,129.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-22,06:05,AGP,Malaga,ESP,2023-05-22,09:10,134.99,134.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-05-22,12:40,AGP,Malaga,ESP,2023-05-22,15:45,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-22,16:45,AGP,Malaga,ESP,2023-05-22,19:55,124.99,124.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-23,06:15,AGP,Malaga,ESP,2023-05-23,09:20,114.99,114.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-23,14:15,AGP,Malaga,ESP,2023-05-23,17:20,204.99,204.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-05-17,12:30,TFS,Tenerife,ESP,2023-05-17,16:30,279.99,279.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-17,13:10,TFS,Tenerife,ESP,2023-05-17,17:10,299.99,299.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-17,14:05,TFS,Tenerife,ESP,2023-05-17,18:05,299.99,299.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-18,13:00,TFS,Tenerife,ESP,2023-05-18,17:00,309.99,309.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-18,13:50,TFS,Tenerife,ESP,2023-05-18,17:50,269.99,269.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-19,06:05,TFS,Tenerife,ESP,2023-05-19,10:05,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1765,2023-03-16,BRU,Brussel,BEL,2023-05-19,13:35,TFS,Tenerife,ESP,2023-05-19,17:35,219.99,219.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-20,06:05,TFS,Tenerife,ESP,2023-05-20,10:05,224.99,224.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-05-20,14:55,TFS,Tenerife,ESP,2023-05-20,18:55,209.99,209.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-21,13:00,TFS,Tenerife,ESP,2023-05-21,17:00,219.99,219.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-21,14:30,TFS,Tenerife,ESP,2023-05-21,18:30,209.99,209.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-22,06:00,TFS,Tenerife,ESP,2023-05-22,10:00,214.99,214.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-22,06:10,TFS,Tenerife,ESP,2023-05-22,10:10,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-23,06:05,TFS,Tenerife,ESP,2023-05-23,10:05,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2161,2023-03-16,BRU,Brussel,BEL,2023-05-26,14:30,CFU,Araxos,GRC,2023-05-26,18:55,289.99,289.99,Stop Over,05:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2191,2023-03-16,BRU,Brussel,BEL,2023-05-28,06:40,CFU,Corfu,GRC,2023-05-28,10:45,289.99,289.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2191,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:00,CFU,Corfu,GRC,2023-05-29,10:05,289.99,289.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
2161,2023-03-16,BRU,Brussel,BEL,2023-05-30,06:00,CFU,Araxos,GRC,2023-05-30,10:30,199.99,199.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-24,06:10,HER,Kreta-Heraklion,GRC,2023-05-24,11:00,179.99,179.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-05-25,06:00,HER,Rhodos,GRC,2023-05-25,10:35,229.99,229.99,Stop Over,05:15,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-25,06:15,HER,Kreta-Heraklion,GRC,2023-05-25,11:10,179.99,179.99,Direct,03:55,,TB,TUI fly,10,True,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:20,HER,Kreta-Heraklion,GRC,2023-05-26,11:10,309.99,309.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2281,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-26,06:30,HER,Kreta-Heraklion,GRC,2023-05-26,11:30,289.99,289.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-27,06:25,HER,Kreta-Heraklion,GRC,2023-05-27,11:15,309.99,309.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-05-28,12:45,HER,Rhodos,GRC,2023-05-28,17:35,209.99,209.99,Stop Over,05:30,,TB,TUI fly,10,True,0.0,0.0,,,False
2253,2023-03-16,BRU,Brussel,BEL,2023-05-28,15:30,HER,Kreta-Heraklion,GRC,2023-05-28,20:20,209.99,209.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2251,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:15,HER,Kreta-Heraklion,GRC,2023-05-29,11:05,359.99,359.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2185,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-30,14:15,HER,Kreta-Chania,GRC,2023-05-30,19:25,159.99,159.99,Stop Over,05:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-05-25,06:00,RHO,Rhodos,GRC,2023-05-25,10:35,204.99,204.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:00,RHO,Rhodos,GRC,2023-05-26,11:00,359.99,359.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-05-27,14:15,RHO,Rhodos,GRC,2023-05-27,19:15,309.99,309.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-27,14:30,RHO,Rhodos,GRC,2023-05-27,19:40,274.99,274.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
2365,2023-03-16,LGG,Luik,BEL,2023-05-28,12:45,RHO,Rhodos,GRC,2023-05-28,17:35,209.99,209.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-05-28,14:15,RHO,Rhodos,GRC,2023-05-28,19:15,209.99,209.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
2341,2023-03-16,BRU,Brussel,BEL,2023-05-30,06:00,RHO,Rhodos,GRC,2023-05-30,11:00,309.99,309.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2371,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-30,13:00,RHO,Rhodos,GRC,2023-05-30,18:10,229.99,229.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
3511,2023-03-16,BRU,Brussel,BEL,2023-05-27,06:30,BDS,Brindisi,ITA,2023-05-27,09:15,259.99,259.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3511,2023-03-16,BRU,Brussel,BEL,2023-05-30,15:15,BDS,Brindisi,ITA,2023-05-30,18:00,154.99,154.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:00,NAP,Napels,ITA,2023-05-26,08:35,244.99,244.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:00,NAP,Napels,ITA,2023-05-29,08:35,199.99,199.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:00,PMO,Napels,ITA,2023-05-26,08:35,244.99,244.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
3581,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:00,PMO,Napels,ITA,2023-05-29,08:35,229.99,229.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-05-25,06:20,FAO,Faro,PRT,2023-05-25,08:35,309.99,309.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1941,2023-03-16,BRU,Brussel,BEL,2023-05-28,14:50,FAO,Faro,PRT,2023-05-28,17:05,244.99,244.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-24,06:00,ALC,Alicante,ESP,2023-05-24,08:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-24,06:05,ALC,Alicante,ESP,2023-05-24,08:50,114.99,114.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1101,2023-03-16,ANR,Antwerpen,BEL,2023-05-24,06:30,ALC,Alicante,ESP,2023-05-24,09:10,179.99,179.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1113,2023-03-16,BRU,Brussel,BEL,2023-05-24,06:30,ALC,Alicante,ESP,2023-05-24,09:15,114.99,114.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-25,06:05,ALC,Alicante,ESP,2023-05-25,08:50,114.99,114.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-25,07:00,ALC,Alicante,ESP,2023-05-25,09:50,144.99,144.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-05-25,15:30,ALC,Alicante,ESP,2023-05-25,18:10,189.99,189.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-26,06:00,ALC,Alicante,ESP,2023-05-26,08:45,179.99,179.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:05,ALC,Alicante,ESP,2023-05-26,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-26,07:00,ALC,Alicante,ESP,2023-05-26,09:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1187,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-27,06:00,ALC,Alicante,ESP,2023-05-27,08:50,219.99,219.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-27,06:00,ALC,Alicante,ESP,2023-05-27,08:45,189.99,189.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-28,06:00,ALC,Alicante,ESP,2023-05-28,08:50,154.99,154.99,Direct,02:50,,TB,TUI fly,10,True,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-28,06:10,ALC,Alicante,ESP,2023-05-28,08:55,154.99,154.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1103,2023-03-16,ANR,Antwerpen,BEL,2023-05-28,15:55,ALC,Alicante,ESP,2023-05-28,18:35,209.99,209.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-29,06:00,ALC,Alicante,ESP,2023-05-29,08:45,154.99,154.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:05,ALC,Alicante,ESP,2023-05-29,08:50,149.99,149.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1171,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-30,06:00,ALC,Alicante,ESP,2023-05-30,08:50,159.99,159.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1111,2023-03-16,BRU,Brussel,BEL,2023-05-30,06:15,ALC,Alicante,ESP,2023-05-30,09:00,109.99,109.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:30,IBZ,Ibiza,ESP,2023-05-26,09:15,389.99,389.99,Direct,02:45,,TB,TUI fly,3,False,0.0,0.0,,,False
1451,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-26,15:30,IBZ,Palma de Mallorca,ESP,2023-05-26,18:05,284.99,284.99,Stop Over,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-27,16:00,IBZ,Ibiza,ESP,2023-05-27,18:45,244.99,244.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1371,2023-03-16,BRU,Brussel,BEL,2023-05-28,17:15,IBZ,Menorca,ESP,2023-05-28,19:45,149.99,149.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1331,2023-03-16,BRU,Brussel,BEL,2023-05-29,08:35,IBZ,Ibiza,ESP,2023-05-29,11:20,279.99,279.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
1341,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-29,16:30,IBZ,Ibiza,ESP,2023-05-29,19:15,149.99,149.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
1417,2023-03-16,BRU,Brussel,BEL,2023-05-30,15:30,IBZ,Palma de Mallorca,ESP,2023-05-30,18:05,134.99,134.99,Stop Over,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-24,06:05,AGP,Malaga,ESP,2023-05-24,09:10,154.99,154.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-24,06:30,AGP,Malaga,ESP,2023-05-24,09:40,174.99,174.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-25,06:25,AGP,Malaga,ESP,2023-05-25,09:35,184.99,184.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1027,2023-03-16,BRU,Brussel,BEL,2023-05-25,15:25,AGP,Malaga,ESP,2023-05-25,18:30,289.99,289.99,Direct,03:05,,TB,TUI fly,5,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:00,AGP,Malaga,ESP,2023-05-26,09:05,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-26,06:00,AGP,Alicante,ESP,2023-05-26,08:45,159.99,159.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-26,06:30,AGP,Malaga,ESP,2023-05-26,09:35,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-26,17:10,AGP,Malaga,ESP,2023-05-26,20:20,154.99,154.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-27,06:00,AGP,Malaga,ESP,2023-05-27,09:05,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-27,06:50,AGP,Malaga,ESP,2023-05-27,10:00,199.99,199.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-27,13:35,AGP,Malaga,ESP,2023-05-27,16:40,229.99,229.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-28,06:20,AGP,Malaga,ESP,2023-05-28,09:25,144.99,144.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-05-28,08:30,AGP,Malaga,ESP,2023-05-28,11:35,174.99,174.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-28,14:30,AGP,Malaga,ESP,2023-05-28,17:40,149.99,149.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
1161,2023-03-16,LGG,Luik,BEL,2023-05-29,06:00,AGP,Alicante,ESP,2023-05-29,08:45,139.99,139.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:05,AGP,Malaga,ESP,2023-05-29,09:10,149.99,149.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1001,2023-03-16,ANR,Antwerpen,BEL,2023-05-29,12:40,AGP,Malaga,ESP,2023-05-29,15:45,159.99,159.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1071,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-29,16:45,AGP,Malaga,ESP,2023-05-29,19:55,134.99,134.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
1011,2023-03-16,BRU,Brussel,BEL,2023-05-30,06:15,AGP,Malaga,ESP,2023-05-30,09:20,129.99,129.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
1003,2023-03-16,ANR,Antwerpen,BEL,2023-05-30,14:15,AGP,Malaga,ESP,2023-05-30,17:20,184.99,184.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-05-24,12:30,TFS,Tenerife,ESP,2023-05-24,16:30,219.99,219.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-24,13:10,TFS,Tenerife,ESP,2023-05-24,17:10,214.99,214.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-24,14:05,TFS,Tenerife,ESP,2023-05-24,18:05,219.99,219.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-25,13:00,TFS,Tenerife,ESP,2023-05-25,17:00,214.99,214.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-25,13:50,TFS,Tenerife,ESP,2023-05-25,17:50,209.99,209.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-26,06:05,TFS,Tenerife,ESP,2023-05-26,10:05,319.99,319.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1765,2023-03-16,BRU,Brussel,BEL,2023-05-26,13:35,TFS,Tenerife,ESP,2023-05-26,17:35,214.99,214.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-27,06:05,TFS,Tenerife,ESP,2023-05-27,10:05,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1791,2023-03-16,LGG,Luik,BEL,2023-05-27,14:55,TFS,Tenerife,ESP,2023-05-27,18:55,229.99,229.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1811,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-28,13:00,TFS,Tenerife,ESP,2023-05-28,17:00,274.99,274.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-28,14:30,TFS,Tenerife,ESP,2023-05-28,18:30,229.99,229.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1801,2023-03-16,OST,Brugge-Oostende,BEL,2023-05-29,06:00,TFS,Tenerife,ESP,2023-05-29,10:00,259.99,259.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
1751,2023-03-16,BRU,Brussel,BEL,2023-05-29,06:10,TFS,Tenerife,ESP,2023-05-29,10:10,284.99,284.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
1753,2023-03-16,BRU,Brussel,BEL,2023-05-30,06:05,TFS,Tenerife,ESP,2023-05-30,10:05,204.99,204.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
2161,2023-03-16,BRU,Brussel,BEL,2023-06-02,14:30,CFU,Araxos,GRC,2023-06-02,18:55,199.99,199.99,Stop Over,05:05,,TB,TUI fly,10,False,0.0,0.0,,,False
