flightKey,flightNumber,scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,departureDate,departureTime,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,arrivalDate,arrivalTime,adultPrice,originalAdultPrice,journeyType,journeyDuration,totalNumberOfStops,carrierCode,carrierName,availableSeats,isCheapest,airportTax,originalAirportTax,bookingFee,originalBookingFee,isOriginalBooking
TB 1331_2023-07-09,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-07-09,17:00,IBZ,Ibiza,ESP,2023-07-09,19:45,169.99,169.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1321_2023-07-10,TB 1321,2023-03-30,ANR,Antwerpen,BEL,2023-07-10,08:45,IBZ,Ibiza,ESP,2023-07-10,11:25,299.99,299.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1341_2023-07-10,TB 1341,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-10,15:05,IBZ,Ibiza,ESP,2023-07-10,17:50,219.99,219.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1331_2023-07-11,TB 1331,2023-03-30,BRU,Brussel,BEL,2023-07-11,16:55,IBZ,Ibiza,ESP,2023-07-11,19:40,164.99,164.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-07-05,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-05,06:05,AGP,Malaga,ESP,2023-07-05,09:10,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-07-05,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-05,06:30,AGP,Malaga,ESP,2023-07-05,09:40,204.99,204.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-07-05,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-07-05,14:35,AGP,Malaga,ESP,2023-07-05,17:35,154.99,154.99,Direct,03:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-07-06,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-06,06:00,AGP,Malaga,ESP,2023-07-06,09:05,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-07-06,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-06,06:25,AGP,Malaga,ESP,2023-07-06,09:35,189.99,189.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1003_2023-07-06,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-07-06,15:00,AGP,Malaga,ESP,2023-07-06,18:05,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-07-07,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-07,06:00,AGP,Malaga,ESP,2023-07-07,09:05,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-07-07,TB 1161,2023-03-30,LGG,Luik,BEL,2023-07-07,06:00,AGP,Alicante,ESP,2023-07-07,08:45,189.99,189.99,Stop Over,04:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-07-07,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-07-07,08:00,AGP,Malaga,ESP,2023-07-07,11:05,209.99,209.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-07-07,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-07-07,16:00,AGP,Malaga,ESP,2023-07-07,19:05,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-07-07,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-07,17:10,AGP,Malaga,ESP,2023-07-07,20:20,189.99,189.99,Direct,03:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-07-08,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-08,06:00,AGP,Malaga,ESP,2023-07-08,09:05,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-07-08,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-08,06:50,AGP,Malaga,ESP,2023-07-08,10:00,209.99,209.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-07-08,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-07-08,13:20,AGP,Malaga,ESP,2023-07-08,16:25,199.99,199.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-07-09,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-09,06:20,AGP,Malaga,ESP,2023-07-09,09:25,259.99,259.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1001_2023-07-09,TB 1001,2023-03-30,ANR,Antwerpen,BEL,2023-07-09,08:00,AGP,Malaga,ESP,2023-07-09,11:05,189.99,189.99,Direct,03:05,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1071_2023-07-09,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-09,14:30,AGP,Malaga,ESP,2023-07-09,17:40,219.99,219.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1013_2023-07-09,TB 1013,2023-03-30,BRU,Brussel,BEL,2023-07-09,15:25,AGP,Malaga,ESP,2023-07-09,18:30,229.99,229.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-07-10,TB 1161,2023-03-30,LGG,Luik,BEL,2023-07-10,06:00,AGP,Alicante,ESP,2023-07-10,08:45,199.99,199.99,Stop Over,04:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1011_2023-07-10,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-10,06:05,AGP,Malaga,ESP,2023-07-10,09:10,239.99,239.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1071_2023-07-10,TB 1071,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-10,16:45,AGP,Malaga,ESP,2023-07-10,19:55,219.99,219.99,Direct,03:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1011_2023-07-11,TB 1011,2023-03-30,BRU,Brussel,BEL,2023-07-11,06:15,AGP,Malaga,ESP,2023-07-11,09:20,219.99,219.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1003_2023-07-11,TB 1003,2023-03-30,ANR,Antwerpen,BEL,2023-07-11,06:45,AGP,Malaga,ESP,2023-07-11,09:45,154.99,154.99,Direct,03:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1431_2023-07-05,TB 1431,2023-03-30,LGG,Luik,BEL,2023-07-05,06:00,PMI,Palma de Mallorca,ESP,2023-07-05,08:30,149.99,149.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-07-05,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-07-05,06:00,PMI,Palma de Mallorca,ESP,2023-07-05,08:35,179.99,179.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1401_2023-07-06,TB 1401,2023-03-30,ANR,Antwerpen,BEL,2023-07-06,08:30,PMI,Palma de Mallorca,ESP,2023-07-06,11:05,299.99,299.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1413_2023-07-06,TB 1413,2023-03-30,BRU,Brussel,BEL,2023-07-06,15:30,PMI,Palma de Mallorca,ESP,2023-07-06,18:05,164.99,164.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-07-07,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-07-07,06:20,PMI,Palma de Mallorca,ESP,2023-07-07,08:55,244.99,244.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1451_2023-07-07,TB 1451,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-07,15:30,PMI,Palma de Mallorca,ESP,2023-07-07,18:05,244.99,244.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-07-08,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-07-08,06:15,PMI,Palma de Mallorca,ESP,2023-07-08,08:50,254.99,254.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1413_2023-07-08,TB 1413,2023-03-30,BRU,Brussel,BEL,2023-07-08,06:20,PMI,Palma de Mallorca,ESP,2023-07-08,08:55,229.99,229.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1431_2023-07-09,TB 1431,2023-03-30,LGG,Luik,BEL,2023-07-09,06:00,PMI,Palma de Mallorca,ESP,2023-07-09,08:30,209.99,209.99,Direct,02:30,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1411_2023-07-09,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-07-09,06:15,PMI,Palma de Mallorca,ESP,2023-07-09,08:50,254.99,254.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-07-09,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-09,07:00,PMI,Palma de Mallorca,ESP,2023-07-09,09:35,254.99,254.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1401_2023-07-09,TB 1401,2023-03-30,ANR,Antwerpen,BEL,2023-07-09,15:10,PMI,Palma de Mallorca,ESP,2023-07-09,17:45,234.99,234.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1411_2023-07-10,TB 1411,2023-03-30,BRU,Brussel,BEL,2023-07-10,06:15,PMI,Palma de Mallorca,ESP,2023-07-10,08:50,259.99,259.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1441_2023-07-11,TB 1441,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-11,06:20,PMI,Palma de Mallorca,ESP,2023-07-11,08:55,219.99,219.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1413_2023-07-11,TB 1413,2023-03-30,BRU,Brussel,BEL,2023-07-11,16:30,PMI,Palma de Mallorca,ESP,2023-07-11,19:05,184.99,184.99,Direct,02:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1791_2023-07-05,TB 1791,2023-03-30,LGG,Luik,BEL,2023-07-05,12:30,TFS,Tenerife,ESP,2023-07-05,16:30,279.99,279.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-07-05,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-07-05,12:50,TFS,Tenerife,ESP,2023-07-05,16:50,319.99,319.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-05,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-05,13:05,TFS,Tenerife,ESP,2023-07-05,17:05,289.99,289.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1811_2023-07-05,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-05,14:10,TFS,Tenerife,ESP,2023-07-05,18:10,309.99,309.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-06,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-06,13:40,TFS,Tenerife,ESP,2023-07-06,17:40,309.99,309.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1801_2023-07-06,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-06,13:50,TFS,Tenerife,ESP,2023-07-06,17:50,309.99,309.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-07-07,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-07-07,06:05,TFS,Tenerife,ESP,2023-07-07,10:05,349.99,349.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1821_2023-07-07,TB 1821,2023-03-30,ANR,Antwerpen,BEL,2023-07-07,12:55,TFS,Tenerife,ESP,2023-07-07,16:55,389.99,389.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-07,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-07,13:35,TFS,Tenerife,ESP,2023-07-07,17:35,339.99,339.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1751_2023-07-08,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-07-08,06:05,TFS,Tenerife,ESP,2023-07-08,10:05,389.99,389.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-08,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-08,12:55,TFS,Tenerife,ESP,2023-07-08,16:55,349.99,349.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1791_2023-07-08,TB 1791,2023-03-30,LGG,Luik,BEL,2023-07-08,14:55,TFS,Tenerife,ESP,2023-07-08,18:55,329.99,329.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1811_2023-07-09,TB 1811,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-09,13:00,TFS,Tenerife,ESP,2023-07-09,17:00,359.99,359.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-09,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-09,14:30,TFS,Tenerife,ESP,2023-07-09,18:30,349.99,349.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1801_2023-07-10,TB 1801,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-10,06:00,TFS,Tenerife,ESP,2023-07-10,10:00,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1751_2023-07-10,TB 1751,2023-03-30,BRU,Brussel,BEL,2023-07-10,06:10,TFS,Tenerife,ESP,2023-07-10,10:10,429.99,429.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1821_2023-07-10,TB 1821,2023-03-30,ANR,Antwerpen,BEL,2023-07-10,12:40,TFS,Tenerife,ESP,2023-07-10,16:40,339.99,339.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1753_2023-07-10,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-10,13:05,TFS,Tenerife,ESP,2023-07-10,17:05,309.99,309.99,Direct,05:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1753_2023-07-11,TB 1753,2023-03-30,BRU,Brussel,BEL,2023-07-11,06:05,TFS,Tenerife,ESP,2023-07-11,10:05,319.99,319.99,Direct,05:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2161_2023-07-14,TB 2161,2023-03-30,BRU,Brussel,BEL,2023-07-14,14:30,CFU,Araxos,GRC,2023-07-14,18:55,339.99,339.99,Stop Over,05:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-07-16,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-07-16,06:40,CFU,Corfu,GRC,2023-07-16,10:45,409.99,409.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2191_2023-07-17,TB 2191,2023-03-30,BRU,Brussel,BEL,2023-07-17,06:00,CFU,Corfu,GRC,2023-07-17,10:05,409.99,409.99,Direct,03:05,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2161_2023-07-18,TB 2161,2023-03-30,BRU,Brussel,BEL,2023-07-18,06:00,CFU,Araxos,GRC,2023-07-18,10:30,409.99,409.99,Stop Over,05:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-07-12,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-12,06:10,HER,Kreta-Heraklion,GRC,2023-07-12,11:00,299.99,299.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-07-13,TB 2365,2023-03-30,LGG,Luik,BEL,2023-07-13,06:00,HER,Rhodos,GRC,2023-07-13,10:35,279.99,279.99,Stop Over,05:15,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2251_2023-07-13,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-13,06:15,HER,Kreta-Heraklion,GRC,2023-07-13,11:05,349.99,349.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2267_2023-07-13,TB 2267,2023-03-30,ANR,Antwerpen,BEL,2023-07-13,13:15,HER,Kreta-Heraklion,GRC,2023-07-13,17:50,329.99,329.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-07-14,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-14,06:15,HER,Kreta-Heraklion,GRC,2023-07-14,11:05,279.99,279.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2281_2023-07-14,TB 2281,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-14,06:30,HER,Kreta-Heraklion,GRC,2023-07-14,11:30,369.99,369.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-07-15,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-15,06:25,HER,Kreta-Heraklion,GRC,2023-07-15,11:15,399.99,399.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-07-16,TB 2365,2023-03-30,LGG,Luik,BEL,2023-07-16,12:45,HER,Rhodos,GRC,2023-07-16,17:35,359.99,359.99,Stop Over,05:30,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2267_2023-07-16,TB 2267,2023-03-30,ANR,Antwerpen,BEL,2023-07-16,14:55,HER,Kreta-Heraklion,GRC,2023-07-16,19:30,329.99,329.99,Direct,03:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2253_2023-07-16,TB 2253,2023-03-30,BRU,Brussel,BEL,2023-07-16,15:30,HER,Kreta-Heraklion,GRC,2023-07-16,20:20,279.99,279.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2251_2023-07-17,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-17,06:15,HER,Kreta-Heraklion,GRC,2023-07-17,11:05,379.99,379.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2251_2023-07-18,TB 2251,2023-03-30,BRU,Brussel,BEL,2023-07-18,06:20,HER,Kreta-Heraklion,GRC,2023-07-18,11:10,379.99,379.99,Direct,03:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2185_2023-07-18,TB 2185,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-18,13:10,HER,Kreta-Chania,GRC,2023-07-18,18:20,264.99,264.99,Stop Over,05:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2333_2023-07-12,TB 2333,2023-03-30,BRU,Brussel,BEL,2023-07-12,15:05,RHO,Mykonos,GRC,2023-07-12,19:45,279.99,279.99,Stop Over,05:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-07-13,TB 2365,2023-03-30,LGG,Luik,BEL,2023-07-13,06:00,RHO,Rhodos,GRC,2023-07-13,10:35,409.99,409.99,Direct,03:35,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2341_2023-07-13,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-13,06:20,RHO,Rhodos,GRC,2023-07-13,11:20,409.99,409.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-07-14,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-14,06:00,RHO,Rhodos,GRC,2023-07-14,11:00,279.99,279.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-07-15,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-15,14:15,RHO,Rhodos,GRC,2023-07-15,19:15,279.99,279.99,Direct,04:00,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2371_2023-07-15,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-15,14:30,RHO,Rhodos,GRC,2023-07-15,19:40,409.99,409.99,Direct,04:10,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2365_2023-07-16,TB 2365,2023-03-30,LGG,Luik,BEL,2023-07-16,12:45,RHO,Rhodos,GRC,2023-07-16,17:35,279.99,279.99,Direct,03:50,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 2341_2023-07-16,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-16,14:15,RHO,Rhodos,GRC,2023-07-16,19:15,279.99,279.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-07-17,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-17,06:10,RHO,Rhodos,GRC,2023-07-17,11:10,399.99,399.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2341_2023-07-18,TB 2341,2023-03-30,BRU,Brussel,BEL,2023-07-18,06:00,RHO,Rhodos,GRC,2023-07-18,11:00,389.99,389.99,Direct,04:00,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 2371_2023-07-18,TB 2371,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-18,13:00,RHO,Rhodos,GRC,2023-07-18,18:10,379.99,379.99,Direct,04:10,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 3511_2023-07-15,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-07-15,06:30,BDS,Brindisi,ITA,2023-07-15,09:15,254.99,254.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3511_2023-07-18,TB 3511,2023-03-30,BRU,Brussel,BEL,2023-07-18,15:15,BDS,Brindisi,ITA,2023-07-18,18:00,229.99,229.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-07-14,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-07-14,06:00,NAP,Napels,ITA,2023-07-14,08:35,249.99,249.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-07-17,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-07-17,06:05,NAP,Napels,ITA,2023-07-17,08:40,359.99,359.99,Direct,02:35,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-07-14,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-07-14,06:00,PMO,Napels,ITA,2023-07-14,08:35,369.99,369.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 3581_2023-07-17,TB 3581,2023-03-30,BRU,Brussel,BEL,2023-07-17,06:05,PMO,Napels,ITA,2023-07-17,08:40,359.99,359.99,Stop Over,04:20,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-07-13,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-07-13,15:15,FAO,Faro,PRT,2023-07-13,17:30,229.99,229.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-07-15,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-07-15,06:15,FAO,Faro,PRT,2023-07-15,08:30,229.99,229.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1941_2023-07-16,TB 1941,2023-03-30,BRU,Brussel,BEL,2023-07-16,13:35,FAO,Faro,PRT,2023-07-16,15:50,229.99,229.99,Direct,03:15,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1187_2023-07-12,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-12,06:00,ALC,Alicante,ESP,2023-07-12,08:50,209.99,209.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-07-12,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-07-12,06:05,ALC,Alicante,ESP,2023-07-12,08:50,174.99,174.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-07-12,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-07-12,06:30,ALC,Alicante,ESP,2023-07-12,09:10,164.99,164.99,Direct,02:40,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1113_2023-07-12,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-07-12,13:15,ALC,Alicante,ESP,2023-07-12,16:00,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-07-13,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-07-13,06:05,ALC,Alicante,ESP,2023-07-13,08:50,189.99,189.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1103_2023-07-13,TB 1103,2023-03-30,ANR,Antwerpen,BEL,2023-07-13,06:30,ALC,Alicante,ESP,2023-07-13,09:10,174.99,174.99,Direct,02:40,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-07-13,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-13,07:00,ALC,Alicante,ESP,2023-07-13,09:50,179.99,179.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1161_2023-07-14,TB 1161,2023-03-30,LGG,Luik,BEL,2023-07-14,06:00,ALC,Alicante,ESP,2023-07-14,08:45,209.99,209.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-07-14,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-07-14,06:05,ALC,Alicante,ESP,2023-07-14,08:50,199.99,199.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-07-14,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-14,07:00,ALC,Alicante,ESP,2023-07-14,09:50,209.99,209.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-07-14,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-07-14,16:05,ALC,Alicante,ESP,2023-07-14,18:50,204.99,204.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1187_2023-07-15,TB 1187,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-15,06:00,ALC,Alicante,ESP,2023-07-15,08:50,274.99,274.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-07-15,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-07-15,06:00,ALC,Alicante,ESP,2023-07-15,08:45,244.99,244.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-07-15,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-07-15,06:30,ALC,Alicante,ESP,2023-07-15,09:10,244.99,244.99,Direct,02:40,,TB,TUI fly,10,True,0.0,0.0,,,False
TB 1171_2023-07-16,TB 1171,2023-03-30,OST,Brugge-Oostende,BEL,2023-07-16,06:00,ALC,Alicante,ESP,2023-07-16,08:50,244.99,244.99,Direct,02:50,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1111_2023-07-16,TB 1111,2023-03-30,BRU,Brussel,BEL,2023-07-16,06:10,ALC,Alicante,ESP,2023-07-16,08:55,244.99,244.99,Direct,02:45,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1101_2023-07-16,TB 1101,2023-03-30,ANR,Antwerpen,BEL,2023-07-16,08:30,ALC,Alicante,ESP,2023-07-16,11:10,274.99,274.99,Direct,02:40,,TB,TUI fly,10,False,0.0,0.0,,,False
TB 1113_2023-07-16,TB 1113,2023-03-30,BRU,Brussel,BEL,2023-07-16,18:25,ALC,Alicante,ESP,2023-07-16,21:10,199.99,199.99,Direct,02:45,,TB,TUI fly,10,True,0.0,0.0,,,False
