scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,duration,aantalTussenstops,availableSeats,flightNumber,carrierCode,carrierName,departureDate,departureTime,arrivalDate,arrivalTime,totalPrice,taxIncludedInPrice
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,5,SN3735,SN,BRUSSELS AIRLINES,2023-05-25,11:55:00+02:00,2023-05-25,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-25,06:50:00+02:00,2023-05-25,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,2,SN3737,SN,BRUSSELS AIRLINES,2023-05-26,16:25:00+02:00,2023-05-26,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-05-26,06:20:00+02:00,2023-05-26,11:55:00+02:00,304.51,140.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-26,06:00:00+02:00,2023-05-26,08:50:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-26,07:00:00+02:00,2023-05-26,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-05-26,06:55:00+02:00,2023-05-26,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-26,06:50:00+02:00,2023-05-26,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-26,06:55:00+02:00,2023-05-26,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-26,06:55:00+02:00,2023-05-26,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-27,06:00:00+02:00,2023-05-27,08:50:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-27,16:25:00+02:00,2023-05-27,19:20:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,8,SN3735,SN,BRUSSELS AIRLINES,2023-05-27,11:55:00+02:00,2023-05-27,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-27,07:00:00+02:00,2023-05-27,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-27,06:55:00+02:00,2023-05-27,13:40:00+02:00,665.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-27,06:50:00+02:00,2023-05-27,18:00:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-05-28,06:00:00+02:00,2023-05-28,08:50:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-28,09:35:00+02:00,2023-05-28,12:25:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-28,16:25:00+02:00,2023-05-28,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-05-28,06:20:00+02:00,2023-05-28,13:50:00+02:00,349.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-28,06:55:00+02:00,2023-05-28,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,10:55,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-28,06:55:00+02:00,2023-05-28,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-05-28,06:50:00+02:00,2023-05-28,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-28,07:00:00+02:00,2023-05-28,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-29,16:25:00+02:00,2023-05-29,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-05-29,06:55:00+02:00,2023-05-29,12:50:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-29,11:55:00+02:00,2023-05-29,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-29,06:55:00+02:00,2023-05-29,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-29,09:35:00+02:00,2023-05-29,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-29,06:50:00+02:00,2023-05-29,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-30,16:25:00+02:00,2023-05-30,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-30,06:55:00+02:00,2023-05-30,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-30,11:55:00+02:00,2023-05-30,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-30,07:00:00+02:00,2023-05-30,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-30,06:55:00+02:00,2023-05-30,13:35:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-31,16:25:00+02:00,2023-05-31,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,5,SN3735,SN,BRUSSELS AIRLINES,2023-05-31,11:55:00+02:00,2023-05-31,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-31,06:55:00+02:00,2023-05-31,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-31,06:55:00+02:00,2023-05-31,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,6,SN3737,SN,BRUSSELS AIRLINES,2023-06-01,16:25:00+02:00,2023-06-01,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-01,11:55:00+02:00,2023-06-01,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,3,SN5587,SN,BRUSSELS AIRLINES,2023-06-01,07:00:00+02:00,2023-06-01,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-01,06:55:00+02:00,2023-06-01,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-01,06:55:00+02:00,2023-06-01,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-06-01,09:35:00+02:00,2023-06-01,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-01,06:50:00+02:00,2023-06-01,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-02,16:25:00+02:00,2023-06-02,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-06-02,06:20:00+02:00,2023-06-02,11:55:00+02:00,191.51,96.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-06-02,07:00:00+02:00,2023-06-02,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,6,SN3735,SN,BRUSSELS AIRLINES,2023-06-02,06:00:00+02:00,2023-06-02,08:50:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,4,SN8172,SN,BRUSSELS AIRLINES,2023-06-02,06:50:00+02:00,2023-06-02,12:55:00+02:00,345.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-02,06:55:00+02:00,2023-06-02,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,2,SN5629,SN,BRUSSELS AIRLINES,2023-06-02,06:55:00+02:00,2023-06-02,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-02,06:55:00+02:00,2023-06-02,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3733,SN,BRUSSELS AIRLINES,2023-06-03,06:00:00+02:00,2023-06-03,08:50:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,5,SN3737,SN,BRUSSELS AIRLINES,2023-06-03,16:25:00+02:00,2023-06-03,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-03,11:55:00+02:00,2023-06-03,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-03,06:55:00+02:00,2023-06-03,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-06-03,06:50:00+02:00,2023-06-03,18:00:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,2,SN5587,SN,BRUSSELS AIRLINES,2023-06-03,07:00:00+02:00,2023-06-03,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,10:55,1,2,SN5629,SN,BRUSSELS AIRLINES,2023-06-04,06:55:00+02:00,2023-06-04,17:50:00+02:00,152.58,79.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,1,SN4551,SN,BRUSSELS AIRLINES,2023-06-04,06:20:00+02:00,2023-06-04,13:50:00+02:00,161.51,88.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-06-04,06:00:00+02:00,2023-06-04,08:50:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,1,SN3735,SN,BRUSSELS AIRLINES,2023-06-04,10:30:00+02:00,2023-06-04,13:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-04,16:25:00+02:00,2023-06-04,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-04,06:55:00+02:00,2023-06-04,13:40:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,8,SN5587,SN,BRUSSELS AIRLINES,2023-06-04,07:00:00+02:00,2023-06-04,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-06-04,06:50:00+02:00,2023-06-04,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-05,16:25:00+02:00,2023-06-05,19:20:00+02:00,149.14,54.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-06-05,09:35:00+02:00,2023-06-05,17:50:00+02:00,182.58,87.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,8,SN5587,SN,BRUSSELS AIRLINES,2023-06-05,07:00:00+02:00,2023-06-05,12:10:00+02:00,189.67,94.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-05,06:55:00+02:00,2023-06-05,15:10:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-05,11:55:00+02:00,2023-06-05,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-05,06:55:00+02:00,2023-06-05,12:50:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-05,06:50:00+02:00,2023-06-05,12:55:00+02:00,345.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-06,16:25:00+02:00,2023-06-06,19:20:00+02:00,149.14,54.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,7,SN3735,SN,BRUSSELS AIRLINES,2023-06-06,11:55:00+02:00,2023-06-06,14:45:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-06,06:55:00+02:00,2023-06-06,13:35:00+02:00,182.58,87.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-06,06:55:00+02:00,2023-06-06,15:10:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-06-06,07:00:00+02:00,2023-06-06,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-06,06:50:00+02:00,2023-06-06,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,2,SN5629,SN,BRUSSELS AIRLINES,2023-06-06,06:55:00+02:00,2023-06-06,13:35:00+02:00,152.58,79.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,3,SN3737,SN,BRUSSELS AIRLINES,2023-06-07,16:25:00+02:00,2023-06-07,19:20:00+02:00,123.14,50.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-07,11:55:00+02:00,2023-06-07,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-07,06:55:00+02:00,2023-06-07,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-07,06:55:00+02:00,2023-06-07,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-07,06:50:00+02:00,2023-06-07,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-08,16:25:00+02:00,2023-06-08,19:20:00+02:00,149.14,54.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,2,SN5625,SN,BRUSSELS AIRLINES,2023-06-08,09:35:00+02:00,2023-06-08,17:50:00+02:00,217.58,105.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,6,SN3735,SN,BRUSSELS AIRLINES,2023-06-08,11:55:00+02:00,2023-06-08,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,5,SN5587,SN,BRUSSELS AIRLINES,2023-06-08,07:00:00+02:00,2023-06-08,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-08,06:55:00+02:00,2023-06-08,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-08,06:55:00+02:00,2023-06-08,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-08,06:50:00+02:00,2023-06-08,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-09,16:25:00+02:00,2023-06-09,19:20:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-06-09,06:20:00+02:00,2023-06-09,11:55:00+02:00,191.51,96.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-06-09,07:00:00+02:00,2023-06-09,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-09,06:00:00+02:00,2023-06-09,08:50:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-09,06:50:00+02:00,2023-06-09,12:55:00+02:00,345.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-09,06:55:00+02:00,2023-06-09,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-09,06:55:00+02:00,2023-06-09,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-09,06:55:00+02:00,2023-06-09,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-06-10,16:25:00+02:00,2023-06-10,19:20:00+02:00,149.14,54.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3733,SN,BRUSSELS AIRLINES,2023-06-10,06:00:00+02:00,2023-06-10,08:50:00+02:00,175.14,63.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-06-10,11:55:00+02:00,2023-06-10,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-10,06:55:00+02:00,2023-06-10,13:40:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-06-10,07:00:00+02:00,2023-06-10,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-06-10,06:50:00+02:00,2023-06-10,18:00:00+02:00,540.38,148.38
