scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-07T11:00:00.000,2023-04-07T13:15:00.000,Ryanair,02:15,133.54,133.54,False,False,0.0,ADT,3
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-07T07:55:00.000,2023-04-07T12:30:00.000,Ryanair,03:35,85.71,85.71,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-07T07:00:00.000,2023-04-07T09:25:00.000,Ryanair,02:25,87.44,94.99,True,False,7.55,ADT,4
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07T09:10:00.000,2023-04-07T11:25:00.000,Malta Air,02:15,130.38,130.38,False,False,0.0,ADT,1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07T20:00:00.000,2023-04-07T22:15:00.000,Malta Air,02:15,147.7,147.7,False,False,0.0,ADT,2
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-07T16:35:00.000,2023-04-07T19:05:00.000,Ryanair,02:30,173.8,173.8,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07T07:05:00.000,2023-04-07T09:00:00.000,Ryanair,02:55,72.49,78.99,True,False,6.5,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07T17:30:00.000,2023-04-07T19:25:00.000,Ryanair,02:55,87.49,87.49,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07T09:45:00.000,2023-04-07T12:10:00.000,Ryanair,02:25,133.54,133.54,False,False,0.0,ADT,1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07T17:20:00.000,2023-04-07T19:45:00.000,Ryanair,02:25,133.54,133.54,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-07T16:15:00.000,2023-04-07T18:40:00.000,Ryanair,02:25,63.09,63.09,False,False,0.0,ADT,3
2023-03-16,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-07T10:00:00.000,2023-04-07T12:45:00.000,Ryanair,02:45,203.49,203.49,False,False,0.0,ADT,3
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-07T20:55:00.000,2023-04-07T23:40:00.000,Ryanair,02:45,180.19,180.19,False,False,0.0,ADT,3
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-07T06:30:00.000,2023-04-07T10:05:00.000,Ryanair,04:35,84.66,95.99,True,False,11.33,ADT,5
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-08T08:10:00.000,2023-04-08T12:35:00.000,Ryanair,03:25,133.19,133.19,False,False,0.0,ADT,1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-08T07:45:00.000,2023-04-08T10:00:00.000,Ryanair,02:15,129.36,129.36,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-08T21:30:00.000,2023-04-08T23:59:00.000,Malta Air,02:29,79.14,85.99,True,False,6.85,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-08T11:05:00.000,2023-04-08T13:00:00.000,Ryanair,02:55,206.49,206.49,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-08T15:50:00.000,2023-04-08T18:15:00.000,Ryanair,02:25,135.64,135.64,False,False,0.0,ADT,1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-08T13:35:00.000,2023-04-08T16:20:00.000,Ryanair,02:45,180.19,180.19,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-08T17:20:00.000,2023-04-08T19:30:00.000,Ryanair,02:10,57.49,57.49,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-09T09:55:00.000,2023-04-09T12:50:00.000,Ryanair,02:55,138.69,138.69,False,False,0.0,ADT,4
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-09T17:00:00.000,2023-04-09T20:40:00.000,Ryanair,02:40,65.87,65.87,False,False,0.0,ADT,1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-09T17:30:00.000,2023-04-09T19:55:00.000,Ryanair,02:25,43.89,43.89,False,False,0.0,ADT,1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-09T09:45:00.000,2023-04-09T12:00:00.000,Malta Air,02:15,108.84,108.84,False,False,0.0,ADT,3
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-09T16:45:00.000,2023-04-09T18:40:00.000,Ryanair,02:55,111.74,111.74,False,False,0.0,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-09T09:55:00.000,2023-04-09T12:20:00.000,Ryanair,02:25,308.22,338.22,True,False,30.0,ADT,3
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-09T07:30:00.000,2023-04-09T09:55:00.000,Ryanair,02:25,41.99,41.99,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-09T21:30:00.000,2023-04-10T00:15:00.000,Ryanair,02:45,104.99,104.99,False,False,0.0,ADT,1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-09T12:35:00.000,2023-04-09T16:10:00.000,Ryanair,04:35,197.39,197.39,False,False,0.0,ADT,1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-10T17:40:00.000,2023-04-10T20:30:00.000,Ryanair,02:50,117.79,117.79,False,False,0.0,ADT,1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-10T20:25:00.000,2023-04-10T22:40:00.000,Ryanair,02:15,116.79,116.79,False,False,0.0,ADT,2
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-10T12:00:00.000,2023-04-10T16:35:00.000,Ryanair,03:35,52.84,52.84,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-10T20:55:00.000,2023-04-10T23:20:00.000,Malta Air,02:25,43.33,43.33,False,False,0.0,ADT,5
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10T06:30:00.000,2023-04-10T08:45:00.000,Ryanair,02:15,43.64,47.99,True,False,4.35,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10T09:30:00.000,2023-04-10T11:45:00.000,Malta Air,02:15,83.34,83.34,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-10T12:05:00.000,2023-04-10T14:35:00.000,Ryanair,02:30,109.84,109.84,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-10T18:00:00.000,2023-04-10T19:55:00.000,Ryanair,02:55,78.09,78.09,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-10T16:55:00.000,2023-04-10T19:20:00.000,Ryanair,02:25,135.64,135.64,False,False,0.0,ADT,2
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-10T19:20:00.000,2023-04-10T22:05:00.000,Ryanair,02:45,117.69,117.69,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-10T08:55:00.000,2023-04-10T11:05:00.000,Ryanair,02:10,64.29,64.29,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-11T07:20:00.000,2023-04-11T11:45:00.000,Ryanair,03:25,50.81,55.99,True,False,5.18,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-11T17:20:00.000,2023-04-11T19:45:00.000,Ryanair,02:25,68.54,68.54,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-11T19:20:00.000,2023-04-11T21:35:00.000,Malta Air,02:15,86.99,86.99,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-11T15:35:00.000,2023-04-11T18:05:00.000,Ryanair,02:30,74.21,74.21,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11T13:45:00.000,2023-04-11T15:40:00.000,Ryanair,02:55,67.49,67.49,False,False,0.0,ADT,2
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11T16:45:00.000,2023-04-11T18:40:00.000,Ryanair,02:55,24.99,24.99,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11T06:30:00.000,2023-04-11T08:55:00.000,Ryanair,02:25,74.52,74.52,False,False,0.0,ADT,5
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11T12:15:00.000,2023-04-11T14:40:00.000,Ryanair,02:25,89.74,89.74,False,False,0.0,ADT,2
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-11T09:25:00.000,2023-04-11T11:50:00.000,Ryanair,02:25,48.11,48.11,False,False,0.0,ADT,1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-11T16:00:00.000,2023-04-11T18:45:00.000,Ryanair,02:45,105.99,105.99,False,False,0.0,ADT,1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-11T06:35:00.000,2023-04-11T08:45:00.000,Ryanair,02:10,51.69,51.69,False,False,0.0,ADT,1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-11T07:15:00.000,2023-04-11T10:50:00.000,Ryanair,04:35,57.89,63.99,True,False,6.1,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-12T10:05:00.000,2023-04-12T13:00:00.000,Ryanair,02:55,89.84,96.99,True,False,7.15,ADT,4
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-12T17:25:00.000,2023-04-12T19:40:00.000,Ryanair,02:15,88.24,88.24,False,False,0.0,ADT,3
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-12T13:10:00.000,2023-04-12T17:45:00.000,Ryanair,03:35,47.93,52.99,True,False,5.06,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-12T16:35:00.000,2023-04-12T18:50:00.000,Ryanair,02:15,81.51,81.51,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-12T09:25:00.000,2023-04-12T11:55:00.000,Malta Air,02:30,41.5,41.5,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12T12:25:00.000,2023-04-12T14:20:00.000,Ryanair,02:55,77.39,77.39,False,False,0.0,ADT,5
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12T16:20:00.000,2023-04-12T18:15:00.000,Ryanair,02:55,44.62,44.62,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T10:00:00.000,2023-04-12T12:25:00.000,Ryanair,02:25,88.99,88.99,False,False,0.0,ADT,4
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T14:45:00.000,2023-04-12T17:10:00.000,Ryanair,02:25,79.99,79.99,False,False,0.0,ADT,2
2023-03-16,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T21:55:00.000,2023-04-13T00:20:00.000,Ryanair,02:25,49.56,49.56,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-12T06:45:00.000,2023-04-12T09:30:00.000,Ryanair,02:45,89.74,89.74,False,False,0.0,ADT,3
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-12T06:55:00.000,2023-04-12T09:05:00.000,Ryanair,02:10,44.62,44.62,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-13T06:25:00.000,2023-04-13T08:40:00.000,Ryanair,02:15,37.41,41.99,True,False,4.58,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-13T11:25:00.000,2023-04-13T13:20:00.000,Ryanair,02:55,51.24,58.99,True,False,7.75,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13T09:00:00.000,2023-04-13T11:25:00.000,Ryanair,02:25,88.99,88.99,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13T15:05:00.000,2023-04-13T17:30:00.000,Ryanair,02:25,74.52,74.52,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-13T10:20:00.000,2023-04-13T12:45:00.000,Ryanair,02:25,46.09,46.09,False,False,0.0,ADT,5
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-13T17:30:00.000,2023-04-13T20:15:00.000,Ryanair,02:45,83.99,90.99,True,False,7.0,ADT,3
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-13T17:45:00.000,2023-04-13T19:55:00.000,Lauda Europe,02:10,68.99,68.99,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-13T20:00:00.000,2023-04-13T23:35:00.000,Ryanair,04:35,73.99,73.99,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-14T11:00:00.000,2023-04-14T13:15:00.000,Ryanair,02:15,60.59,67.99,True,False,7.4,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-14T07:55:00.000,2023-04-14T12:30:00.000,Ryanair,03:35,78.71,78.71,False,False,0.0,ADT,3
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-14T07:00:00.000,2023-04-14T09:25:00.000,Ryanair,02:25,80.45,80.45,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14T09:10:00.000,2023-04-14T11:25:00.000,Malta Air,02:15,72.84,72.84,False,False,0.0,ADT,2
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14T20:00:00.000,2023-04-14T22:15:00.000,Malta Air,02:15,36.99,36.99,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-14T16:35:00.000,2023-04-14T19:05:00.000,Ryanair,02:30,95.63,95.63,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14T07:05:00.000,2023-04-14T09:00:00.000,Ryanair,02:55,40.29,44.99,True,False,4.7,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14T17:30:00.000,2023-04-14T19:25:00.000,Ryanair,02:55,58.59,58.59,False,False,0.0,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14T09:45:00.000,2023-04-14T12:10:00.000,Ryanair,02:25,111.49,120.99,True,False,9.5,ADT,2
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14T17:20:00.000,2023-04-14T19:45:00.000,Ryanair,02:25,75.99,75.99,False,False,0.0,ADT,2
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-14T16:15:00.000,2023-04-14T18:40:00.000,Ryanair,02:25,29.98,29.98,False,False,0.0,ADT,-1
2023-03-16,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14T10:00:00.000,2023-04-14T12:45:00.000,Ryanair,02:45,156.27,156.27,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14T20:55:00.000,2023-04-14T23:40:00.000,Ryanair,02:45,79.99,79.99,False,False,0.0,ADT,1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-14T06:30:00.000,2023-04-14T10:05:00.000,Ryanair,04:35,55.99,55.99,False,False,0.0,ADT,3
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-15T08:10:00.000,2023-04-15T12:35:00.000,Ryanair,03:25,156.69,156.69,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-15T07:45:00.000,2023-04-15T10:00:00.000,Ryanair,02:15,47.11,47.11,False,False,0.0,ADT,1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-15T21:30:00.000,2023-04-15T23:59:00.000,Malta Air,02:29,78.14,85.99,True,False,7.85,ADT,4
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-15T11:05:00.000,2023-04-15T13:00:00.000,Ryanair,02:55,120.99,120.99,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-15T15:50:00.000,2023-04-15T18:15:00.000,Ryanair,02:25,110.49,120.99,True,False,10.5,ADT,3
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-15T13:35:00.000,2023-04-15T16:20:00.000,Ryanair,02:45,116.69,116.69,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-15T17:20:00.000,2023-04-15T19:30:00.000,Ryanair,02:10,44.99,44.99,False,False,0.0,ADT,3
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-16T09:55:00.000,2023-04-16T12:50:00.000,Ryanair,02:55,63.77,63.77,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-16T17:00:00.000,2023-04-16T20:40:00.000,Ryanair,02:40,45.99,45.99,False,False,0.0,ADT,3
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-16T17:30:00.000,2023-04-16T19:55:00.000,Ryanair,02:25,59.95,59.95,False,False,0.0,ADT,1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-16T09:45:00.000,2023-04-16T12:00:00.000,Malta Air,02:15,48.11,48.11,False,False,0.0,ADT,4
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-16T16:45:00.000,2023-04-16T18:40:00.000,Ryanair,02:55,74.24,74.24,False,False,0.0,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-16T09:55:00.000,2023-04-16T12:20:00.000,Ryanair,02:25,105.99,105.99,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-16T07:30:00.000,2023-04-16T09:55:00.000,Ryanair,02:25,36.99,36.99,False,False,0.0,ADT,1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-16T21:30:00.000,2023-04-17T00:15:00.000,Ryanair,02:45,39.99,39.99,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-16T12:35:00.000,2023-04-16T16:10:00.000,Ryanair,04:35,185.99,185.99,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-17T17:40:00.000,2023-04-17T20:30:00.000,Ryanair,02:50,52.42,52.42,False,False,0.0,ADT,4
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-17T20:25:00.000,2023-04-17T22:40:00.000,Ryanair,02:15,24.99,24.99,False,False,0.0,ADT,4
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-17T12:00:00.000,2023-04-17T16:35:00.000,Ryanair,03:35,68.13,68.13,False,False,0.0,ADT,5
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-17T20:55:00.000,2023-04-17T23:20:00.000,Malta Air,02:25,22.7,24.99,True,False,2.29,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17T06:30:00.000,2023-04-17T08:45:00.000,Ryanair,02:15,31.26,35.99,True,False,4.73,ADT,5
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17T09:30:00.000,2023-04-17T11:45:00.000,Malta Air,02:15,26.67,26.67,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-17T12:05:00.000,2023-04-17T14:35:00.000,Ryanair,02:30,71.13,71.13,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-17T18:00:00.000,2023-04-17T19:55:00.000,Ryanair,02:55,48.37,48.37,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-17T16:55:00.000,2023-04-17T19:20:00.000,Ryanair,02:25,64.84,64.84,False,False,0.0,ADT,2
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-17T19:20:00.000,2023-04-17T22:05:00.000,Ryanair,02:45,51.22,51.22,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-17T08:55:00.000,2023-04-17T11:05:00.000,Ryanair,02:10,30.79,32.99,True,False,2.2,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-18T07:20:00.000,2023-04-18T11:45:00.000,Ryanair,03:25,107.52,107.52,False,False,0.0,ADT,5
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-18T17:20:00.000,2023-04-18T19:45:00.000,Ryanair,02:25,39.67,39.67,False,False,0.0,ADT,4
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-18T19:20:00.000,2023-04-18T21:35:00.000,Malta Air,02:15,19.99,19.99,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-18T15:35:00.000,2023-04-18T18:05:00.000,Ryanair,02:30,37.41,41.99,True,False,4.58,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-18T13:45:00.000,2023-04-18T15:40:00.000,Ryanair,02:55,43.62,44.99,True,False,1.37,ADT,4
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-18T16:45:00.000,2023-04-18T18:40:00.000,Ryanair,02:55,34.95,38.99,True,False,4.04,ADT,2
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-18T06:30:00.000,2023-04-18T08:55:00.000,Ryanair,02:25,68.12,68.12,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-18T12:15:00.000,2023-04-18T14:40:00.000,Ryanair,02:25,76.7,76.7,False,False,0.0,ADT,4
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-18T09:25:00.000,2023-04-18T11:50:00.000,Ryanair,02:25,25.87,26.99,True,False,1.12,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-18T16:00:00.000,2023-04-18T18:45:00.000,Ryanair,02:45,83.99,90.99,True,False,7.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-18T06:35:00.000,2023-04-18T08:45:00.000,Ryanair,02:10,31.39,31.39,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-18T07:15:00.000,2023-04-18T10:50:00.000,Ryanair,04:35,101.39,108.99,True,False,7.6,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-19T10:05:00.000,2023-04-19T13:00:00.000,Ryanair,02:55,83.57,83.57,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-19T17:25:00.000,2023-04-19T19:40:00.000,Ryanair,02:15,19.99,19.99,False,False,0.0,ADT,1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-19T13:10:00.000,2023-04-19T17:45:00.000,Ryanair,03:35,68.13,68.13,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-19T16:35:00.000,2023-04-19T18:50:00.000,Ryanair,02:15,29.32,29.32,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-19T09:25:00.000,2023-04-19T11:55:00.000,Malta Air,02:30,84.81,84.81,False,False,0.0,ADT,3
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-19T12:25:00.000,2023-04-19T14:20:00.000,Ryanair,02:55,42.13,42.13,False,False,0.0,ADT,2
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-19T16:20:00.000,2023-04-19T18:15:00.000,Ryanair,02:55,35.79,38.99,True,False,3.2,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-19T10:00:00.000,2023-04-19T12:25:00.000,Ryanair,02:25,65.49,67.99,True,False,2.5,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-19T14:45:00.000,2023-04-19T17:10:00.000,Ryanair,02:25,67.49,67.49,False,False,0.0,ADT,5
2023-03-16,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-19T21:55:00.000,2023-04-20T00:20:00.000,Ryanair,02:25,49.56,49.56,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-19T06:45:00.000,2023-04-19T09:30:00.000,Ryanair,02:45,54.74,54.74,False,False,0.0,ADT,3
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-19T06:55:00.000,2023-04-19T09:05:00.000,Ryanair,02:10,43.62,44.99,True,False,1.37,ADT,3
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-20T06:25:00.000,2023-04-20T08:40:00.000,Ryanair,02:15,37.34,41.99,True,False,4.65,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-20T11:25:00.000,2023-04-20T13:20:00.000,Ryanair,02:55,50.69,50.69,False,False,0.0,ADT,-1
