scrapeDate,flightKey,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,departureTime,arrivalDate,arrivalTime,carrierCode,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-29,FR 2941_2023-04-05,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-05,12:25:00,2023-04-05,14:20:00,FR,Ryanair,02:55,156.27,156.27,False,False,0.0,ADT,4
2023-03-29,FR 6312_2023-04-05,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-05,16:20:00,2023-04-05,18:15:00,FR,Ryanair,02:55,135.64,135.64,False,False,0.0,ADT,2
2023-03-29,FR 3534_2023-04-05,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05,10:00:00,2023-04-05,12:25:00,FR,Ryanair,02:25,135.64,135.64,False,False,0.0,ADT,3
2023-03-29,FR 9053_2023-04-05,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05,14:45:00,2023-04-05,17:10:00,FR,Ryanair,02:25,134.59,134.59,False,False,0.0,ADT,1
2023-03-29,FR 6063_2023-04-05,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05,21:55:00,2023-04-06,00:20:00,FR,Ryanair,02:25,117.69,117.69,False,False,0.0,ADT,1
2023-03-29,FR 1916_2023-04-05,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-05,06:45:00,2023-04-05,09:30:00,FR,Ryanair,02:45,155.09,155.09,False,False,0.0,ADT,2
2023-03-29,FR 7831_2023-04-05,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-05,06:55:00,2023-04-05,09:05:00,FR,Ryanair,02:10,117.69,117.69,False,False,0.0,ADT,4
2023-03-29,FR 1302_2023-04-06,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-06,06:25:00,2023-04-06,08:40:00,FR,Ryanair,02:15,112.5,112.5,False,False,0.0,ADT,2
2023-03-29,FR 2941_2023-04-06,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-06,11:25:00,2023-04-06,13:20:00,FR,Ryanair,02:55,156.27,156.27,False,False,0.0,ADT,2
2023-03-29,FR 9053_2023-04-06,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-06,09:00:00,2023-04-06,11:25:00,FR,Ryanair,02:25,113.59,120.99,True,False,7.4,ADT,1
2023-03-29,FR 3534_2023-04-06,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-06,15:05:00,2023-04-06,17:30:00,FR,Ryanair,02:25,101.59,101.59,False,False,0.0,ADT,1
2023-03-29,FR 6456_2023-04-06,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-06,10:20:00,2023-04-06,12:45:00,FR,Ryanair,02:25,172.43,172.43,False,False,0.0,ADT,1
2023-03-29,FR 1916_2023-04-06,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-06,17:30:00,2023-04-06,20:15:00,FR,Ryanair,02:45,177.4,177.4,False,False,0.0,ADT,2
2023-03-29,FR 7831_2023-04-06,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-06,17:45:00,2023-04-06,19:55:00,FR,Lauda Europe,02:10,113.59,120.99,True,False,7.4,ADT,3
2023-03-29,FR 2915_2023-04-07,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-07,11:00:00,2023-04-07,13:15:00,FR,Ryanair,02:15,275.29,275.29,False,False,0.0,ADT,4
2023-03-29,FR 8577_2023-04-07,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-07,07:55:00,2023-04-07,12:30:00,FR,Ryanair,03:35,96.96,96.96,False,False,0.0,ADT,1
2023-03-29,FR 7737_2023-04-07,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-07,07:00:00,2023-04-07,09:25:00,FR,Ryanair,02:25,189.91,189.91,False,False,0.0,ADT,3
2023-03-29,FR 1302_2023-04-07,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07,09:10:00,2023-04-07,11:25:00,FR,Malta Air,02:15,140.77,140.77,False,False,0.0,ADT,1
2023-03-29,FR 1310_2023-04-07,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07,20:00:00,2023-04-07,22:15:00,FR,Malta Air,02:15,112.5,112.5,False,False,0.0,ADT,1
2023-03-29,FR 6269_2023-04-07,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-07,16:35:00,2023-04-07,19:05:00,FR,Ryanair,02:30,128.33,128.33,False,False,0.0,ADT,4
2023-03-29,FR 2941_2023-04-07,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07,07:05:00,2023-04-07,09:00:00,FR,Ryanair,02:55,203.49,203.49,False,False,0.0,ADT,5
2023-03-29,FR 6312_2023-04-07,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07,17:30:00,2023-04-07,19:25:00,FR,Ryanair,02:55,177.4,177.4,False,False,0.0,ADT,4
2023-03-29,FR 3534_2023-04-07,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07,09:45:00,2023-04-07,12:10:00,FR,Ryanair,02:25,116.74,120.99,True,False,4.25,ADT,2
2023-03-29,FR 9053_2023-04-07,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07,17:20:00,2023-04-07,19:45:00,FR,Ryanair,02:25,155.09,155.09,False,False,0.0,ADT,5
2023-03-29,FR 6456_2023-04-07,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-07,16:15:00,2023-04-07,18:40:00,FR,Ryanair,02:25,70.11,74.99,True,False,4.88,ADT,1
2023-03-29,FR 563_2023-04-07,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-07,06:30:00,2023-04-07,10:05:00,FR,Ryanair,04:35,172.41,172.41,False,False,0.0,ADT,3
2023-03-29,FR 7986_2023-04-08,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-08,08:10:00,2023-04-08,12:35:00,FR,Ryanair,03:25,58.89,63.99,True,False,5.1,ADT,-1
2023-03-29,FR 1302_2023-04-08,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-08,07:45:00,2023-04-08,10:00:00,FR,Ryanair,02:15,92.88,92.88,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-04-08,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-08,21:30:00,2023-04-08,23:59:00,FR,Malta Air,02:29,46.32,47.99,True,False,1.67,ADT,-1
2023-03-29,FR 2941_2023-04-08,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-08,11:05:00,2023-04-08,13:00:00,FR,Ryanair,02:55,133.54,133.54,False,False,0.0,ADT,3
2023-03-29,FR 3534_2023-04-08,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-08,15:50:00,2023-04-08,18:15:00,FR,Ryanair,02:25,146.87,146.87,False,False,0.0,ADT,4
2023-03-29,FR 1916_2023-04-08,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-08,13:35:00,2023-04-08,16:20:00,FR,Ryanair,02:45,239.39,239.39,False,False,0.0,ADT,3
2023-03-29,FR 7831_2023-04-08,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-08,17:20:00,2023-04-08,19:30:00,FR,Ryanair,02:10,98.54,98.54,False,False,0.0,ADT,2
2023-03-29,FR 2923_2023-04-09,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-09,09:55:00,2023-04-09,12:50:00,FR,Ryanair,02:55,137.02,137.02,False,False,0.0,ADT,1
2023-03-29,FR 6251_2023-04-09,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-09,17:00:00,2023-04-09,20:40:00,FR,Ryanair,02:40,56.12,56.12,False,False,0.0,ADT,1
2023-03-29,FR 7737_2023-04-09,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-09,17:30:00,2023-04-09,19:55:00,FR,Ryanair,02:25,52.05,52.05,False,False,0.0,ADT,2
2023-03-29,FR 1302_2023-04-09,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-09,09:45:00,2023-04-09,12:00:00,FR,Malta Air,02:15,128.33,128.33,False,False,0.0,ADT,3
2023-03-29,FR 2941_2023-04-09,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-09,16:45:00,2023-04-09,18:40:00,FR,Ryanair,02:55,133.54,133.54,False,False,0.0,ADT,2
2023-03-29,FR 3534_2023-04-09,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-09,09:55:00,2023-04-09,12:20:00,FR,Ryanair,02:25,203.49,203.49,False,False,0.0,ADT,1
2023-03-29,FR 6456_2023-04-09,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-09,07:30:00,2023-04-09,09:55:00,FR,Ryanair,02:25,64.92,64.92,False,False,0.0,ADT,1
2023-03-29,FR 1916_2023-04-09,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-09,21:30:00,2023-04-10,00:15:00,FR,Ryanair,02:45,146.87,146.87,False,False,0.0,ADT,5
2023-03-29,FR 563_2023-04-09,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-09,12:35:00,2023-04-09,16:10:00,FR,Ryanair,04:35,172.41,172.41,False,False,0.0,ADT,5
2023-03-29,FR 2923_2023-04-10,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-10,17:40:00,2023-04-10,20:30:00,FR,Ryanair,02:50,123.97,123.97,False,False,0.0,ADT,1
2023-03-29,FR 2915_2023-04-10,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-10,20:25:00,2023-04-10,22:40:00,FR,Ryanair,02:15,85.62,85.62,False,False,0.0,ADT,5
2023-03-29,FR 8577_2023-04-10,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-10,12:00:00,2023-04-10,16:35:00,FR,Ryanair,03:35,131.28,131.28,False,False,0.0,ADT,3
2023-03-29,FR 7737_2023-04-10,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-10,20:55:00,2023-04-10,23:20:00,FR,Malta Air,02:25,27.76,27.76,False,False,0.0,ADT,2
2023-03-29,FR 1302_2023-04-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10,06:30:00,2023-04-10,08:45:00,FR,Ryanair,02:15,95.63,95.63,False,False,0.0,ADT,3
2023-03-29,FR 1310_2023-04-10,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10,09:30:00,2023-04-10,11:45:00,FR,Malta Air,02:15,81.51,81.51,False,False,0.0,ADT,1
2023-03-29,FR 6269_2023-04-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-10,12:05:00,2023-04-10,14:35:00,FR,Ryanair,02:30,84.08,84.08,False,False,0.0,ADT,1
2023-03-29,FR 2941_2023-04-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-10,18:00:00,2023-04-10,19:55:00,FR,Ryanair,02:55,69.52,69.52,False,False,0.0,ADT,2
2023-03-29,FR 3534_2023-04-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-10,16:55:00,2023-04-10,19:20:00,FR,Ryanair,02:25,129.87,129.87,False,False,0.0,ADT,4
2023-03-29,FR 1916_2023-04-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-10,19:20:00,2023-04-10,22:05:00,FR,Ryanair,02:45,129.87,129.87,False,False,0.0,ADT,5
2023-03-29,FR 7831_2023-04-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-10,08:55:00,2023-04-10,11:05:00,FR,Ryanair,02:10,100.8,100.8,False,False,0.0,ADT,4
2023-03-29,FR 7986_2023-04-11,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-11,07:20:00,2023-04-11,11:45:00,FR,Ryanair,03:25,83.21,83.21,False,False,0.0,ADT,1
2023-03-29,FR 7737_2023-04-11,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-11,17:20:00,2023-04-11,19:45:00,FR,Ryanair,02:25,30.31,33.99,True,False,3.68,ADT,-1
2023-03-29,FR 1302_2023-04-11,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-11,19:20:00,2023-04-11,21:35:00,FR,Malta Air,02:15,69.42,69.42,False,False,0.0,ADT,1
2023-03-29,FR 6269_2023-04-11,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-11,15:35:00,2023-04-11,18:05:00,FR,Ryanair,02:30,52.11,55.99,True,False,3.88,ADT,-1
2023-03-29,FR 2941_2023-04-11,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11,13:45:00,2023-04-11,15:40:00,FR,Ryanair,02:55,37.89,38.99,True,False,1.1,ADT,2
2023-03-29,FR 6312_2023-04-11,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11,16:45:00,2023-04-11,18:40:00,FR,Ryanair,02:55,45.03,45.03,False,False,0.0,ADT,3
2023-03-29,FR 3534_2023-04-11,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11,06:30:00,2023-04-11,08:55:00,FR,Ryanair,02:25,56.87,58.99,True,False,2.12,ADT,3
2023-03-29,FR 9053_2023-04-11,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11,12:15:00,2023-04-11,14:40:00,FR,Ryanair,02:25,146.87,146.87,False,False,0.0,ADT,1
2023-03-29,FR 6456_2023-04-11,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-11,09:25:00,2023-04-11,11:50:00,FR,Ryanair,02:25,24.99,24.99,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-04-11,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-11,16:00:00,2023-04-11,18:45:00,FR,Ryanair,02:45,127.24,127.24,False,False,0.0,ADT,1
2023-03-29,FR 7831_2023-04-11,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-11,06:35:00,2023-04-11,08:45:00,FR,Ryanair,02:10,58.59,58.59,False,False,0.0,ADT,4
2023-03-29,FR 563_2023-04-11,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-11,07:15:00,2023-04-11,10:50:00,FR,Ryanair,04:35,89.03,89.03,False,False,0.0,ADT,1
2023-03-29,FR 2923_2023-04-12,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-12,10:05:00,2023-04-12,13:00:00,FR,Ryanair,02:55,71.42,73.99,True,False,2.57,ADT,3
2023-03-29,FR 2915_2023-04-12,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-12,17:25:00,2023-04-12,19:40:00,FR,Ryanair,02:15,32.09,32.09,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-04-12,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-12,13:10:00,2023-04-12,17:45:00,FR,Ryanair,03:35,75.33,75.33,False,False,0.0,ADT,2
2023-03-29,FR 1302_2023-04-12,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-12,16:35:00,2023-04-12,18:50:00,FR,Ryanair,02:15,41.5,41.5,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-04-12,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-12,09:25:00,2023-04-12,11:55:00,FR,Malta Air,02:30,54.88,54.88,False,False,0.0,ADT,2
2023-03-29,FR 2941_2023-04-12,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12,12:25:00,2023-04-12,14:20:00,FR,Ryanair,02:55,50.43,50.43,False,False,0.0,ADT,3
2023-03-29,FR 6312_2023-04-12,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12,16:20:00,2023-04-12,18:15:00,FR,Ryanair,02:55,44.62,44.62,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-04-12,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,10:00:00,2023-04-12,12:25:00,FR,Ryanair,02:25,74.24,74.24,False,False,0.0,ADT,3
2023-03-29,FR 9053_2023-04-12,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,14:45:00,2023-04-12,17:10:00,FR,Ryanair,02:25,73.99,78.99,True,False,5.0,ADT,2
2023-03-29,FR 6063_2023-04-12,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12,21:55:00,2023-04-13,00:20:00,FR,Ryanair,02:25,66.87,66.87,False,False,0.0,ADT,2
2023-03-29,FR 1916_2023-04-12,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-12,06:45:00,2023-04-12,09:30:00,FR,Ryanair,02:45,74.24,74.24,False,False,0.0,ADT,2
2023-03-29,FR 7831_2023-04-12,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-12,06:55:00,2023-04-12,09:05:00,FR,Ryanair,02:10,31.39,31.39,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-04-13,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-13,06:25:00,2023-04-13,08:40:00,FR,Ryanair,02:15,45.48,45.48,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-04-13,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-13,11:25:00,2023-04-13,13:20:00,FR,Ryanair,02:55,41.09,41.09,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-04-13,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13,09:00:00,2023-04-13,11:25:00,FR,Ryanair,02:25,82.74,82.74,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-04-13,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13,15:05:00,2023-04-13,17:30:00,FR,Ryanair,02:25,99.8,99.8,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-04-13,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-13,10:20:00,2023-04-13,12:45:00,FR,Ryanair,02:25,24.99,24.99,False,False,0.0,ADT,3
2023-03-29,FR 1916_2023-04-13,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-13,17:30:00,2023-04-13,20:15:00,FR,Ryanair,02:45,87.24,87.24,False,False,0.0,ADT,-1
2023-03-29,FR 7831_2023-04-13,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-13,17:45:00,2023-04-13,19:55:00,FR,Lauda Europe,02:10,34.79,38.99,True,False,4.2,ADT,-1
2023-03-29,FR 563_2023-04-13,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-13,20:00:00,2023-04-13,23:35:00,FR,Ryanair,04:35,53.42,55.99,True,False,2.57,ADT,3
2023-03-29,FR 2915_2023-04-14,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-14,11:00:00,2023-04-14,13:15:00,FR,Ryanair,02:15,100.49,104.99,True,False,4.5,ADT,-1
2023-03-29,FR 8577_2023-04-14,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-14,07:55:00,2023-04-14,12:30:00,FR,Ryanair,03:35,107.22,107.22,False,False,0.0,ADT,4
2023-03-29,FR 7737_2023-04-14,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-14,07:00:00,2023-04-14,09:25:00,FR,Ryanair,02:25,72.94,81.99,True,False,9.05,ADT,-1
2023-03-29,FR 1302_2023-04-14,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14,09:10:00,2023-04-14,11:25:00,FR,Malta Air,02:15,89.37,99.99,True,False,10.62,ADT,-1
2023-03-29,FR 1310_2023-04-14,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14,20:00:00,2023-04-14,22:15:00,FR,Malta Air,02:15,50.67,50.67,False,False,0.0,ADT,2
2023-03-29,FR 6269_2023-04-14,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-14,16:35:00,2023-04-14,19:05:00,FR,Ryanair,02:30,149.01,149.01,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-04-14,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14,07:05:00,2023-04-14,09:00:00,FR,Ryanair,02:55,71.49,71.49,False,False,0.0,ADT,3
2023-03-29,FR 6312_2023-04-14,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-14,17:30:00,2023-04-14,19:25:00,FR,Ryanair,02:55,69.99,78.99,True,False,9.0,ADT,-1
2023-03-29,FR 3534_2023-04-14,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14,09:45:00,2023-04-14,12:10:00,FR,Ryanair,02:25,128.24,139.99,True,False,11.75,ADT,4
2023-03-29,FR 9053_2023-04-14,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-14,17:20:00,2023-04-14,19:45:00,FR,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-04-14,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-14,16:15:00,2023-04-14,18:40:00,FR,Ryanair,02:25,43.71,47.99,True,False,4.28,ADT,4
2023-03-29,FR 1928_2023-04-14,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14,10:00:00,2023-04-14,12:45:00,FR,Ryanair,02:45,115.74,120.99,True,False,5.25,ADT,4
2023-03-29,FR 1916_2023-04-14,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-14,20:55:00,2023-04-14,23:40:00,FR,Ryanair,02:45,106.29,120.99,True,False,14.7,ADT,4
2023-03-29,FR 563_2023-04-14,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-14,06:30:00,2023-04-14,10:05:00,FR,Ryanair,04:35,98.68,108.99,True,False,10.31,ADT,3
2023-03-29,FR 7986_2023-04-15,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-15,08:10:00,2023-04-15,12:35:00,FR,Ryanair,03:25,167.76,185.99,True,False,18.23,ADT,4
2023-03-29,FR 1302_2023-04-15,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-15,07:45:00,2023-04-15,10:00:00,FR,Ryanair,02:15,47.57,47.57,False,False,0.0,ADT,2
2023-03-29,FR 6269_2023-04-15,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-15,21:30:00,2023-04-15,23:59:00,FR,Malta Air,02:29,59.04,59.04,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-04-15,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-15,11:05:00,2023-04-15,13:00:00,FR,Ryanair,02:55,95.99,104.99,True,False,9.0,ADT,4
2023-03-29,FR 3534_2023-04-15,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-15,15:50:00,2023-04-15,18:15:00,FR,Ryanair,02:25,110.49,120.99,True,False,10.5,ADT,-1
2023-03-29,FR 1916_2023-04-15,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-15,13:35:00,2023-04-15,16:20:00,FR,Ryanair,02:45,115.74,120.99,True,False,5.25,ADT,-1
2023-03-29,FR 7831_2023-04-15,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-15,17:20:00,2023-04-15,19:30:00,FR,Ryanair,02:10,100.49,104.99,True,False,4.5,ADT,2
2023-03-29,FR 2923_2023-04-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-16,09:55:00,2023-04-16,12:50:00,FR,Ryanair,02:55,106.77,106.77,False,False,0.0,ADT,2
2023-03-29,FR 6251_2023-04-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-16,17:00:00,2023-04-16,20:40:00,FR,Ryanair,02:40,60.99,67.99,True,False,7.0,ADT,5
2023-03-29,FR 7737_2023-04-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-16,17:30:00,2023-04-16,19:55:00,FR,Ryanair,02:25,38.99,38.99,False,False,0.0,ADT,3
2023-03-29,FR 1302_2023-04-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-16,09:45:00,2023-04-16,12:00:00,FR,Malta Air,02:15,67.64,74.99,True,False,7.35,ADT,-1
2023-03-29,FR 2941_2023-04-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-16,16:45:00,2023-04-16,18:40:00,FR,Ryanair,02:55,87.24,87.24,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-04-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-16,09:55:00,2023-04-16,12:20:00,FR,Ryanair,02:25,100.49,104.99,True,False,4.5,ADT,2
2023-03-29,FR 6456_2023-04-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-16,07:30:00,2023-04-16,09:55:00,FR,Ryanair,02:25,63.31,63.31,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-04-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-16,21:30:00,2023-04-17,00:15:00,FR,Ryanair,02:45,75.7,75.7,False,False,0.0,ADT,2
2023-03-29,FR 563_2023-04-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-16,12:35:00,2023-04-16,16:10:00,FR,Ryanair,04:35,113.47,124.99,True,False,11.52,ADT,2
2023-03-29,FR 2923_2023-04-17,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-17,17:40:00,2023-04-17,20:30:00,FR,Ryanair,02:50,101.07,101.07,False,False,0.0,ADT,3
2023-03-29,FR 2915_2023-04-17,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-17,20:25:00,2023-04-17,22:40:00,FR,Ryanair,02:15,53.74,53.74,False,False,0.0,ADT,3
2023-03-29,FR 8577_2023-04-17,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-17,12:00:00,2023-04-17,16:35:00,FR,Ryanair,03:35,129.33,129.33,False,False,0.0,ADT,5
2023-03-29,FR 7737_2023-04-17,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-17,20:55:00,2023-04-17,23:20:00,FR,Malta Air,02:25,21.99,21.99,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-04-17,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17,06:30:00,2023-04-17,08:45:00,FR,Ryanair,02:15,29.44,30.99,True,False,1.55,ADT,4
2023-03-29,FR 1310_2023-04-17,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-17,09:30:00,2023-04-17,11:45:00,FR,Malta Air,02:15,56.78,64.99,True,False,8.21,ADT,5
2023-03-29,FR 6269_2023-04-17,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-17,12:05:00,2023-04-17,14:35:00,FR,Ryanair,02:30,67.64,74.99,True,False,7.35,ADT,5
2023-03-29,FR 2941_2023-04-17,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-17,18:00:00,2023-04-17,19:55:00,FR,Ryanair,02:55,55.87,58.99,True,False,3.12,ADT,4
2023-03-29,FR 3534_2023-04-17,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-17,16:55:00,2023-04-17,19:20:00,FR,Ryanair,02:25,115.74,120.99,True,False,5.25,ADT,2
